label,alpha,beta
1,0.842,0.87
1,0.944,0.83
1,0.908,0.884
1,0.884,0.332
1,0.864,0.25
1,0.976,0.35
1,0.722,0.83
1,0.842,0.172
1,0.518,0.926
1,0.884,0.25
1,0.626,0.35
1,0.814,0.178
1,0.744,0.274
1,0.944,0.28
1,0.948,0.3
1,0.988,0.854
1,0.71,0.89
1,0.93,0.186
1,0.832,0.72
1,0.856,0.852
1,0.902,0.284
1,0.936,0.808
1,0.858,0.342
1,0.612,0.28
1,0.772,0.23
1,0.856,0.172
1,0.808,0.458
1,0.832,0.306
1,0.938,0.418
1,0.986,0.472
1,0.938,0.342
1,0.886,0.29
1,0.788,0.796
1,0.996,0.842
1,0.638,0.248
1,0.892,0.18
1,0.664,0.22
1,0.794,0.548
1,0.728,0.344
1,0.902,0.862
1,0.578,0.202
1,0.632,0.198
1,0.736,0.228
1,0.508,0.958
1,0.7,0.286
1,0.764,0.328
1,0.962,0.136
1,0.776,0.79
1,0.936,0.598
1,0.796,0.376
1,0.834,0.594
1,0.758,0.376
1,0.8,0.838
1,0.826,0.264
1,0.604,0.252
1,0.674,0.172
1,0.92,0.348
1,0.808,0.29
1,0.926,0.866
1,0.73,0.408
1,0.798,0.282
1,0.936,0.838
1,0.768,0.266
1,0.99,0.852
1,0.872,0.212
1,0.674,0.4
1,0.72,0.262
1,0.786,0.354
1,0.762,0.222
1,0.88,0.69
1,0.7,0.338
1,0.716,0.46
1,0.784,0.21
1,0.688,0.142
1,0.792,0.394
1,0.746,0.444
1,0.936,0.904
1,0.764,0.562
1,0.856,0.382
1,0.732,0.242
1,0.882,0.808
1,0.724,0.416
1,0.746,0.222
1,0.466,0.45
1,0.52,0.438
1,0.88,0.32
1,0.814,0.258
1,0.97,0.72
1,0.936,0.804
1,0.724,0.296
1,0.892,0.592
1,0.766,0.27
1,0.96,0.222
1,0.858,0.108
1,0.866,0.856
1,0.922,0.072
1,0.942,0.484
1,0.896,0.274
1,0.848,0.172
1,0.852,0.134
1,0.926,0.26
1,0.778,0.88
1,0.994,0.836
1,0.868,0.292
1,0.928,0.116
1,0.856,0.278
1,0.802,0.376
1,0.896,0.88
1,0.732,0.276
1,0.742,0.434
1,0.658,0.188
1,0.85,0.098
1,0.86,0.346
1,0.884,0.396
1,0.932,0.9
1,0.852,0.214
1,0.702,0.866
1,0.858,0.278
1,0.69,0.416
1,0.566,0.924
1,0.83,0.244
1,0.822,0.244
1,0.876,0.234
1,0.908,0.442
1,0.872,0.278
1,0.894,0.21
1,0.956,0.096
1,0.798,0.798
1,0.74,0.344
1,0.906,0.616
1,0.876,0.326
1,0.826,0.784
1,0.722,0.368
1,0.84,0.882
1,0.876,0.86
1,0.514,0.478
1,0.92,0.804
1,0.702,0.058
1,0.884,0.288
1,0.58,0.888
1,0.986,0.888
1,0.8,0.764
1,0.828,0.878
1,0.82,0.282
1,0.882,0.734
1,0.894,0.282
1,0.734,0.24
1,0.716,0.376
1,0.9,0.326
1,0.496,0.39
1,0.814,0.31
1,0.752,0.236
1,0.676,0.374
1,0.742,0.64
1,0.83,0.24
1,0.95,0.83
1,0.908,0.114
1,0.712,0.052
1,0.72,0.808
1,0.66,0.198
1,0.854,0.196
1,0.892,0.718
1,0.72,0.464
1,0.924,0.826
1,0.668,0.234
1,0.712,0.42
1,0.836,0.236
1,0.728,0.746
1,0.97,0.834
1,0.69,0.032
1,0.896,0.706
1,0.948,0.292
1,0.888,0.236
1,0.948,0.77
1,0.84,0.828
1,0.792,0.28
1,0.668,0.144
1,0.912,0.266
1,0.714,0.368
1,0.676,0.024
1,0.888,0.218
1,0.638,0.784
1,0.872,0.404
1,0.74,0.852
1,0.818,0.262
1,0.894,0.69
1,0.676,0.196
1,0.864,0.262
1,0.674,0.346
1,0.744,0.178
1,0.894,0.208
1,0.852,0.354
1,0.806,0.28
1,0.884,0.876
1,0.736,0.246
1,0.78,0.724
1,0.908,0.256
1,0.84,0.674
1,0.78,0.228
1,0.914,0.166
1,0.832,0.098
1,0.672,0.578
1,0.886,0.162
1,0.61,0.872
1,0.752,0.336
1,0.602,0.236
1,0.79,0.412
1,0.756,0.346
1,0.86,0.354
1,0.89,0.808
1,0.746,0.87
1,0.706,0.632
1,0.922,0.834
1,0.89,0.118
1,0.822,0.872
1,0.8,0.332
1,0.702,0.338
1,0.782,0.282
1,0.656,0.028
1,0.666,0.446
1,0.782,0.892
1,0.816,0.782
1,0.65,0.2
1,0.708,0.37
1,0.82,0.566
1,0.866,0.344
1,0.844,0.784
1,0.768,0.302
1,0.624,0.266
1,0.906,0.152
1,0.98,0.68
1,0.874,0.718
1,0.852,0.166
1,0.64,0.07
1,0.846,0.802
1,0.812,0.734
1,0.732,0.83
1,0.724,0.348
1,0.69,0.074
1,0.702,0.404
1,0.738,0.38
1,0.738,0.572
1,0.818,0.274
1,0.79,0.28
1,0.676,0.202
1,0.944,0.842
1,0.628,0.278
1,0.748,0.31
1,0.706,0.26
1,0.95,0.61
1,0.7,0.382
1,0.776,0.276
1,0.858,0.514
1,0.884,0.692
1,0.72,0.33
1,0.852,0.19
1,0.834,0.274
1,0.726,0.776
1,0.714,0.018
1,0.726,0.254
1,0.592,0.506
1,0.65,0.13
1,0.7,0.288
1,0.976,0.856
1,0.718,0.318
1,0.874,0.236
1,0.836,0.232
1,0.744,0.612
1,0.668,0.156
1,0.946,0.828
1,0.892,0.684
1,0.912,0.892
1,0.94,0.31
1,0.818,0.248
1,0.778,0.428
1,0.934,0.788
1,0.722,0.212
1,0.75,0.38
1,0.822,0.81
1,0.948,0.682
1,0.586,0.252
1,0.668,0.618
1,0.988,0.718
1,0.7,0.654
1,0.896,0.138
1,0.83,0.362
1,0.808,0.852
1,0.5,0.538
1,0.614,0.46
1,0.712,0.722
1,0.772,0.772
1,0.73,0.41
1,0.644,0.598
1,0.838,0.338
1,0.554,0.45
1,0.842,0.742
1,0.666,0.254
1,0.92,0.882
1,0.934,0.14
1,0.824,0.66
1,0.808,0.332
1,0.684,0.382
1,0.92,0.328
1,0.688,0.21
1,0.844,0.352
1,0.79,0.686
1,0.894,0.628
1,0.74,0.602
1,0.602,0.888
1,0.764,0.332
1,0.806,0.236
1,0.858,0.24
1,0.748,0.13
1,0.822,0.316
1,0.912,0.306
1,0.808,0.24
1,0.92,0.894
1,0.894,0.232
1,0.774,0.35
1,0.774,0.134
1,0.872,0.192
1,0.642,0.386
1,0.8,0.324
1,0.716,0.622
1,0.92,0.722
1,0.798,0.38
1,0.814,0.304
1,0.822,0.396
1,0.884,0.828
1,0.696,0.722
1,0.67,0.094
1,0.788,0.32
1,0.75,0.9
1,0.666,0.388
1,0.564,0.896
1,0.694,0.376
1,0.852,0.778
1,0.782,0.252
1,0.74,0.482
1,0.814,0.822
1,0.536,0.85
1,0.804,0.828
1,0.826,0.808
1,0.642,0.368
1,0.548,0.924
1,0.83,0.792
1,0.808,0.336
1,0.808,0.27
1,0.878,0.096
1,0.85,0.342
1,0.912,0.336
1,0.566,0.314
1,0.654,0.262
1,0.79,0.816
1,0.704,0.612
1,0.784,0.41
1,0.446,0.392
1,0.914,0.808
1,0.828,0.82
1,0.89,0.176
1,0.716,0.576
1,0.892,0.592
1,0.862,0.412
1,0.626,0.332
1,0.934,0.73
1,0.77,0.866
1,0.848,0.176
1,0.682,0.476
1,0.86,0.894
1,0.884,0.108
1,0.898,0.798
1,0.794,0.528
1,0.856,0.2
1,0.754,0.232
1,0.694,0.36
1,0.896,0.732
1,0.728,0.434
1,0.786,0.264
1,0.484,0.882
1,0.656,0.19
1,0.81,0.336
1,0.936,0.852
1,0.816,0.324
1,0.918,0.794
1,0.872,0.658
1,0.7,0.414
1,0.852,0.31
1,0.496,0.944
1,0.762,0.086
1,0.744,0.302
1,0.834,0.256
1,0.824,0.178
1,0.884,0.178
1,0.94,0.84
1,0.966,0.21
1,0.792,0.764
1,0.678,0.35
1,0.8,0.726
1,0.802,0.184
1,0.772,0.658
1,0.654,0.012
1,0.67,0.22
1,0.708,0.364
1,0.748,0.412
1,0.95,0.778
1,0.864,0.292
1,0.848,0.302
1,0.942,0.686
1,0.796,0.274
1,0.72,0.332
1,0.686,0.328
1,0.838,0.126
1,0.984,0.856
1,0.85,0.232
1,0.848,0.298
1,0.662,0.502
1,0.852,0.25
1,0.7,0.814
1,0.606,0.26
1,0.926,0.772
1,0.686,0.214
1,0.904,0.186
1,0.638,0.47
1,0.792,0.29
1,0.758,0.822
1,0.724,0.448
1,0.864,0.288
1,0.954,0.58
1,0.724,0.026
1,0.848,0.846
1,0.792,0.294
1,0.818,0.378
1,0.854,0.862
1,0.892,0.328
1,0.888,0.764
1,0.718,0.596
1,0.852,0.778
1,0.578,0.94
1,0.912,0.216
1,0.908,0.38
1,0.644,0.394
1,0.684,0.29
1,0.844,0.322
1,0.502,0.936
1,0.648,0.508
1,0.834,0.32
1,0.682,0.546
1,0.87,0.162
1,0.898,0.362
1,0.858,0.386
1,0.892,0.65
1,0.926,0.856
1,0.722,0.374
1,0.872,0.284
1,0.718,0.662
1,0.496,0.454
1,0.706,0.322
1,0.918,0.824
1,0.694,0.724
1,0.644,0.206
1,0.992,0.728
1,0.766,0.366
1,0.76,0.816
1,0.752,0.4
1,0.718,0.342
1,0.482,0.956
1,0.768,0.346
1,0.68,0.236
1,0.944,0.364
1,0.956,0.846
1,0.744,0.838
1,0.868,0.316
1,0.918,0.8
1,0.736,0.784
1,0.734,0.844
1,0.85,0.204
1,0.866,0.232
1,0.98,0.142
1,0.7,0.394
1,0.736,0.658
1,0.89,0.214
1,0.876,0.196
1,0.944,0.872
1,0.882,0.164
1,0.772,0.29
1,0.826,0.336
1,0.848,0.16
1,0.836,0.308
1,0.956,0.238
1,0.91,0.814
1,0.882,0.824
1,0.714,0.264
1,0.84,0.274
1,0.926,0.782
1,0.758,0.62
1,0.696,0.13
1,0.764,0.218
1,0.926,0.812
1,0.904,0.708
1,0.846,0.338
1,0.752,0.342
1,0.806,0.386
1,0.834,0.286
1,0.874,0.22
1,0.926,0.176
1,0.86,0.13
1,0.62,0.59
1,0.748,0.634
1,0.842,0.538
1,0.786,0.198
1,0.778,0.67
1,0.848,0.318
1,0.72,0.27
1,0.85,0.292
1,0.822,0.818
1,0.86,0.23
1,0.536,0.486
1,0.77,0.502
1,0.74,0.674
1,0.616,0.938
1,0.724,0.438
1,0.806,0.82
1,0.894,0.772
1,0.802,0.818
1,0.766,0.316
1,0.792,0.186
1,0.796,0.204
1,0.694,0.64
1,0.936,0.532
1,0.742,0.38
1,0.904,0.392
1,0.714,0.49
1,0.486,0.934
1,0.904,0.824
1,0.82,0.228
1,0.856,0.296
1,0.71,0.372
1,0.712,0.274
1,0.876,0.448
1,0.938,0.848
1,0.7,0.812
1,0.66,0.354
1,0.54,0.944
1,0.676,0.276
1,0.788,0.164
1,0.938,0.858
1,0.734,0.736
1,0.882,0.71
1,0.94,0.188
1,0.832,0.248
1,0.86,0.31
1,0.688,0.378
1,0.564,0.448
1,0.934,0.406
1,0.972,0.398
1,0.736,0
1,0.778,0.656
1,0.78,0.286
1,0.85,0.78
1,0.956,0.8
1,0.696,0.416
1,0.53,0.884
1,0.758,0.834
1,0.676,0.336
1,0.738,0.328
1,0.81,0.21
1,0.72,0.544
1,0.706,0.718
1,0.668,0.638
1,0.956,0.44
1,0.642,0.21
1,0.798,0.174
1,0.818,0.31
1,0.694,0.84
1,0.74,0.642
1,0.68,0.382
1,0.85,0.094
1,0.994,0.63
1,0.914,0.268
1,0.884,0.294
1,0.734,0.318
1,0.828,0.178
1,0.732,0.404
1,0.852,0.322
1,0.978,0.192
1,0.866,0.132
1,0.778,0.264
1,0.954,0.744
1,0.732,0.66
1,0.922,0.822
1,0.642,0.27
1,0.656,0.668
1,0.896,0.208
1,0.736,0.468
1,0.892,0.158
1,0.938,0.736
1,0.916,0.134
1,0.894,0.216
1,0.902,0.22
1,0.904,0.506
1,0.914,0.868
1,0.786,0.614
1,0.886,0.154
1,0.872,0.76
1,0.814,0.77
1,0.888,0.8
1,0.826,0.288
1,0.602,0.174
1,0.952,0.634
1,0.852,0.754
1,0.764,0.276
1,0.678,0.198
1,0.788,0.31
1,0.966,0.408
1,0.956,0.652
1,0.862,0.75
1,0.898,0.608
1,0.91,0.422
1,0.644,0.236
1,0.9,0.828
1,0.894,0.242
1,0.968,0.828
1,0.45,0.932
1,0.736,0.702
1,0.498,0.512
1,0.824,0.318
1,0.534,0.88
1,0.714,0.414
1,0.934,0.132
1,0.814,0.322
1,0.82,0.298
1,0.884,0.304
1,0.788,0.294
1,0.78,0.664
1,0.848,0.23
1,0.576,0.944
1,0.914,0.788
1,0.634,0.434
1,0.966,0.84
1,0.74,0.5
1,0.826,0.116
1,0.766,0.372
1,0.786,0.326
1,0.878,0.364
1,0.718,0.388
1,0.892,0.746
1,0.692,0.322
1,0.726,0.598
1,0.882,0.9
1,0.87,0.542
1,0.952,0.756
1,0.926,0.86
1,0.722,0.38
1,0.844,0.192
1,0.678,0.508
1,0.81,0.578
1,0.826,0.34
1,0.492,0.924
1,0.93,0.734
1,0.918,0.448
1,0.828,0.796
1,0.692,0.246
1,0.886,0.176
1,0.842,0.18
1,0.684,0.316
1,0.896,0.09
1,0.858,0.18
1,0.73,0.858
1,0.894,0.258
1,0.838,0.594
1,0.898,0.456
1,0.836,0.154
1,0.81,0.29
1,0.684,0.012
1,0.818,0.202
1,0.808,0.308
1,0.648,0.302
1,0.824,0.44
1,0.796,0.348
1,0.658,0.298
1,0.814,0.718
1,0.808,0.776
1,0.828,0.46
1,0.854,0.76
1,0.882,0.176
1,0.778,0.782
1,0.714,0.334
1,0.874,0.168
1,0.924,0.144
1,0.952,0.762
1,0.762,0.314
1,0.724,0.478
1,0.73,0.678
1,0.89,0.434
1,0.554,0.97
1,0.728,0.352
1,0.872,0.822
1,0.504,0.442
1,0.87,0.398
1,0.746,0.56
1,0.942,0.33
1,0.896,0.31
1,0.904,0.342
1,0.548,0.436
1,0.78,0.7
1,0.716,0.256
1,0.82,0.522
1,0.816,0.736
1,0.76,0.338
1,0.738,0.196
1,0.744,0.354
1,0.748,0.812
1,0.698,0.256
1,0.722,0.582
1,0.926,0.42
1,0.726,0.292
1,0.75,0.394
1,0.718,0.266
1,0.744,0.314
1,0.766,0.142
1,0.906,0.908
1,0.644,0.3
1,0.738,0.656
1,0.876,0.188
1,0.694,0.706
1,0.894,0.7
1,0.684,0.112
1,0.648,0.114
1,0.922,0.502
1,0.708,0.292
1,0.662,0.604
1,0.77,0.654
1,0.892,0.852
1,0.944,0.744
1,0.836,0.184
1,0.708,0.366
1,0.742,0.316
1,0.908,0.22
1,0.88,0.344
1,0.778,0.748
1,0.818,0.828
1,0.848,0.122
1,0.822,0.238
1,0.894,0.926
1,0.726,0.834
1,0.92,0.462
1,0.688,0.706
1,0.896,0.264
1,0.628,0.268
1,0.892,0.382
1,0.782,0.814
1,0.89,0.32
1,0.912,0.844
1,0.592,0.348
1,0.762,0.034
1,0.65,0.414
1,0.704,0.448
1,0.838,0.766
1,0.762,0.108
1,0.874,0.304
1,0.882,0.31
1,0.878,0.126
1,0.864,0.124
1,0.69,0.812
1,0.714,0.336
1,0.74,0.204
1,0.512,0.474
1,0.534,0.446
1,0.7,0.556
1,0.748,0.276
1,0.704,0.61
1,0.886,0.468
1,0.456,0.48
1,0.668,0.258
1,0.87,0.24
1,0.966,0.876
1,0.924,0.162
1,0.9,0.308
1,0.726,0.752
1,0.844,0.254
1,0.942,0.308
1,0.858,0.362
1,0.816,0.364
1,0.896,0.124
1,0.836,0.228
1,0.764,0.302
1,0.966,0.864
1,0.68,0.568
1,0.932,0.552
1,0.706,0.106
1,0.696,0.76
1,0.728,0.642
1,0.608,0.904
1,0.88,0.122
1,0.666,0.508
1,0.512,0.454
1,0.8,0.324
1,0.714,0.826
1,0.71,0.164
1,0.88,0.164
1,0.728,0.632
1,0.8,0.338
1,0.92,0.366
1,0.86,0.128
1,0.854,0.804
1,0.694,0.894
1,0.88,0.386
1,0.856,0.174
1,0.954,0.278
1,0.65,0.434
1,0.556,0.848
1,0.992,0.748
1,0.754,0.632
1,0.942,0.832
1,0.896,0.306
1,0.922,0.318
1,0.634,0.31
1,0.68,0.208
1,0.724,0.772
1,0.736,0.8
1,0.98,0.258
1,0.52,0.454
1,0.852,0.314
1,0.754,0.614
1,0.84,0.35
1,0.632,0.144
1,0.846,0.208
1,0.674,0.652
1,0.85,0.542
1,0.976,0.612
1,0.892,0.7
1,0.96,0.154
1,0.864,0.454
1,0.862,0.34
1,0.814,0.676
1,0.982,0.854
1,0.728,0.252
1,0.654,0.188
1,0.818,0.214
1,0.742,0.212
1,0.808,0.734
1,0.656,0.386
1,0.878,0.822
1,0.766,0.722
1,0.65,0.102
1,0.844,0.57
1,0.684,0.688
1,0.496,0.978
1,0.838,0.198
1,0.824,0.358
1,0.88,0.238
1,0.892,0.336
1,0.822,0.836
1,0.682,0.034
1,0.606,0.296
1,0.618,0.412
1,0.934,0.326
1,0.696,0.372
1,0.516,0.892
1,0.932,0.166
1,0.688,0.594
1,0.92,0.328
1,0.974,0.156
1,0.768,0.856
1,0.646,0.268
1,0.834,0.272
1,0.744,0.128
1,0.858,0.362
1,0.916,0.16
1,0.626,0.256
1,0.924,0.35
1,0.942,0.158
1,0.818,0.346
1,0.698,0.34
1,0.97,0.172
1,0.828,0.246
1,0.774,0.37
1,0.96,0.688
1,0.896,0.266
1,0.564,0.88
1,0.836,0.178
1,0.94,0.776
1,0.86,0.216
1,0.748,0.292
1,0.846,0.79
1,0.756,0.87
1,0.958,0.16
1,0.684,0.236
1,0.958,0.818
1,0.712,0.286
1,0.896,0.242
1,0.928,0.78
1,0.864,0.164
1,0.95,0.752
1,0.924,0.784
1,0.846,0.244
1,0.856,0.744
1,0.682,0.658
1,0.706,0.56
1,0.824,0.382
1,0.672,0.228
1,0.884,0.808
1,0.964,0.876
1,0.832,0.78
1,0.918,0.276
1,0.978,0.294
1,0.864,0.234
1,0.888,0.196
1,0.896,0.282
1,0.91,0.648
1,0.702,0.284
1,0.686,0.524
1,0.844,0.772
1,0.944,0.44
1,0.816,0.742
1,0.836,0.672
1,0.956,0.45
1,0.808,0.234
1,0.898,0.496
1,0.742,0.304
1,0.912,0.804
1,0.808,0.628
1,0.874,0.672
1,0.808,0.362
1,0.85,0.088
1,0.664,0.414
1,0.818,0.126
1,0.826,0.622
1,0.926,0.69
1,0.664,0.842
1,0.868,0.602
1,0.738,0.254
1,0.762,0.494
1,0.736,0.482
1,0.902,0.082
1,0.818,0.604
1,0.87,0.622
1,0.838,0.082
1,0.672,0.036
1,0.798,0.382
1,0.966,0.112
1,0.786,0.764
1,0.844,0.556
1,0.93,0.108
1,0.86,0.702
1,0.634,0.854
1,0.804,0.46
1,0.858,0.302
1,0.896,0.122
1,0.864,0.116
1,0.786,0.544
1,0.808,0.45
1,0.718,0.316
1,0.622,0.834
1,0.658,0.872
1,0.808,0.478
1,0.78,0.202
1,0.852,0.142
1,0.838,0.722
1,0.818,0.612
1,0.684,0.408
1,0.89,0.694
1,0.79,0.566
1,0.724,0.214
1,0.714,0.766
1,0.672,0.446
1,0.866,0.17
1,0.676,0.25
1,0.634,0.936
1,0.73,0.402
1,0.654,0.89
1,0.818,0.704
1,0.742,0.146
1,0.776,0.392
1,0.86,0.39
1,0.718,0.574
1,0.946,0.658
1,0.784,0.56
1,0.734,0.618
1,0.864,0.582
1,0.754,0.608
1,0.868,0.608
1,0.732,0.4
1,0.808,0.458
1,0.838,0.582
1,0.864,0.162
1,0.778,0.122
1,0.838,0.586
1,0.978,0.126
1,0.66,0.036
1,0.68,0.398
1,0.852,0.48
1,0.664,0.266
1,0.932,0.08
1,0.858,0.072
1,0.856,0.684
1,0.774,0.35
1,0.866,0.13
1,0.924,0.572
1,0.712,0.322
1,0.86,0.806
1,0.82,0.476
1,0.824,0.086
1,0.858,0.318
1,0.702,0.782
1,0.698,0.038
1,0.674,0.334
1,0.754,0.274
1,0.856,0.664
1,0.812,0.22
1,0.864,0.334
1,0.742,0.412
1,0.756,0.438
1,0.712,0.782
1,0.72,0.462
1,0.766,0.614
1,0.908,0.706
1,0.63,0.096
1,0.896,0.726
1,0.748,0.142
1,0.88,0.732
1,0.844,0.362
1,0.646,0.424
1,0.616,0.852
1,0.862,0.418
1,0.862,0.732
1,0.52,0.934
1,0.84,0.336
1,0.724,0.008
1,0.738,0.438
1,0.742,0.348
1,0.87,0.366
1,0.828,0.172
1,0.796,0.342
1,0.754,0.628
1,0.76,0.688
1,0.864,0.558
1,0.768,0.178
1,0.722,0.254
1,0.652,0.428
1,0.766,0.64
1,0.738,0.37
1,0.91,0.26
1,0.822,0.092
1,0.706,0.902
1,0.8,0.63
1,0.814,0.46
1,0.768,0.618
1,0.754,0.678
1,0.812,0.202
1,0.708,0.072
1,0.72,0.412
1,0.974,0.076
1,0.682,0.312
1,0.682,0.46
1,0.854,0.146
1,0.796,0.624
1,0.778,0.668
1,0.828,0.084
1,0.82,0.126
1,0.722,0.432
1,0.932,0.04
1,0.816,0.57
1,0.666,0.62
1,0.85,0.288
1,0.828,0.644
1,0.742,0.432
1,0.802,0.398
1,0.774,0.356
1,0.876,0.492
1,0.802,0.386
1,0.846,0.57
1,0.76,0.374
1,0.674,0.374
1,0.584,0.914
1,0.826,0.356
1,0.772,0.284
1,0.806,0.316
1,0.688,0.292
1,0.818,0.11
1,0.83,0.594
1,0.906,0.088
1,0.658,0.454
1,0.714,0.258
1,0.872,0.09
1,0.85,0.648
1,0.846,0.662
1,0.638,0.89
1,0.81,0.566
1,0.826,0.39
1,0.944,0.092
1,0.822,0.164
1,0.748,0.418
1,0.718,0.57
1,0.73,0.324
1,0.856,0.138
1,0.802,0.35
1,0.852,0.338
1,0.906,0.622
1,0.694,0.622
1,0.756,0.678
1,0.74,0.578
1,0.666,0.194
1,0.836,0.546
1,0.802,0.376
1,0.662,0.306
1,0.894,0.688
1,0.732,0.45
1,0.556,0.938
1,0.752,0.646
1,0.776,0.308
1,0.762,0.58
1,0.756,0.29
1,0.57,0.968
1,0.802,0.176
1,0.67,0.198
1,0.86,0.136
1,0.776,0.47
1,0.612,0.31
1,0.796,0.19
1,0.718,0.572
1,0.88,0.35
1,0.75,0.662
1,0.734,0.63
1,0.796,0.398
1,0.9,0.686
1,0.896,0.756
1,0.608,0.448
1,0.678,0.036
1,0.74,0.6
1,0.826,0.766
1,0.792,0.676
1,0.874,0.65
1,0.54,0.92
1,0.74,0.604
1,0.684,0.484
1,0.738,0.184
1,0.574,0.886
1,0.822,0.574
1,0.744,0.03
1,0.834,0.29
1,0.868,0.57
1,0.87,0.702
1,0.914,0.276
1,0.918,0.604
1,0.9,0.72
1,0.896,0.15
1,0.752,0.622
1,0.716,0.416
1,0.688,0.652
1,0.816,0.604
1,0.686,0.312
1,0.928,0.69
1,0.832,0.368
1,0.728,0.672
1,0.67,0.006
1,0.772,0.198
1,0.714,0.024
1,0.848,0.042
1,0.876,0.756
1,0.706,0.434
1,0.738,0.082
1,0.8,0.134
1,0.854,0.638
1,0.708,0.514
1,0.518,0.968
1,0.852,0.458
1,0.608,0.886
1,0.822,0.454
1,0.714,0.422
1,0.854,0.326
1,0.826,0.622
1,0.844,0.428
1,0.626,0.408
1,0.808,0.452
1,0.68,0.33
1,0.87,0.108
1,0.888,0.068
1,0.75,0.636
1,0.724,0.648
1,0.888,0.254
1,0.826,0.6
1,0.676,0.058
1,0.862,0.396
1,0.73,0.284
1,0.774,0.762
1,0.688,0.496
1,0.69,0.046
1,0.784,0.648
1,0.784,0.43
1,0.8,0.258
1,0.802,0.666
1,0.664,0.334
1,0.866,0.226
1,0.804,0.408
1,0.802,0.596
1,0.806,0.664
1,0.852,0.616
1,0.708,0.386
1,0.914,0.684
1,0.672,0.23
1,0.848,0.556
1,0.528,0.938
1,0.846,0.234
1,0.828,0.522
1,0.876,0.214
1,0.832,0.538
1,0.654,0.85
1,0.832,0.39
1,0.656,0.038
1,0.778,0.434
1,0.902,0.104
1,0.958,0.128
1,0.862,0.602
1,0.79,0.602
1,0.804,0.14
1,0.518,0.888
1,0.91,0.612
1,0.896,0.106
1,0.848,0.348
1,0.82,0.344
1,0.864,0.654
1,0.784,0.632
1,0.764,0.524
1,0.694,0.296
1,0.858,0.28
1,0.7,0.292
1,0.948,0.058
1,0.748,0.322
1,0.62,0.342
1,0.702,0.196
1,0.89,0.624
1,0.884,0.278
1,0.862,0.704
1,0.532,0.896
1,0.536,0.918
1,0.76,0.748
1,0.738,0.486
1,0.65,0.252
1,0.868,0.796
1,0.886,0.41
1,0.702,0.506
1,0.822,0.35
1,0.824,0.632
1,0.742,0.076
1,0.636,0.88
1,0.784,0.392
1,0.796,0.274
1,0.862,0.51
1,0.894,0.66
1,0.74,0.402
1,0.714,0.368
1,0.722,0.484
1,0.886,0.304
1,0.784,0.392
1,0.852,0.122
1,0.924,0.684
1,0.784,0.416
1,0.778,0.688
1,0.732,0.418
1,0.718,0.414
1,0.696,0.006
1,0.918,0.238
1,0.804,0.642
1,0.788,0.39
1,0.812,0.346
1,0.702,0.408
1,0.876,0.316
1,0.638,0.378
1,0.778,0.37
1,0.788,0.31
1,0.73,0.384
1,0.9,0.506
1,0.58,0.942
1,0.542,0.988
1,0.776,0.33
1,0.866,0.146
1,0.854,0.05
1,0.822,0.556
1,0.608,0.9
1,0.892,0.318
1,0.82,0.408
1,0.724,0.244
1,0.914,0.12
1,0.814,0.112
1,0.774,0.32
1,0.772,0.238
1,0.68,0.29
1,0.834,0.748
1,0.804,0.414
1,0.708,0.314
1,0.824,0.578
1,0.794,0.282
1,0.862,0.754
1,0.756,0.37
1,0.632,0.88
1,0.788,0.308
1,0.726,0.336
1,0.784,0.31
1,0.786,0.29
1,0.812,0.064
1,0.832,0.352
1,0.762,0.398
1,0.77,0.55
1,0.832,0.3
1,0.6,0.93
1,0.682,0.454
1,0.59,0.106
1,0.93,0.694
1,0.734,0.01
1,0.88,0.22
1,0.66,0.29
1,0.834,0.316
1,0.958,0.426
1,0.872,0.656
1,0.8,0.172
1,0.808,0.376
1,0.642,0.052
1,0.716,0.394
1,0.85,0.282
1,0.762,0.636
1,0.898,0.026
1,0.758,0.352
1,0.83,0.566
1,0.776,0.434
1,0.624,0.314
1,0.708,0.41
1,0.664,0.052
1,0.834,0.582
1,0.734,0.67
1,0.88,0.074
1,0.762,0.1
1,0.6,0.396
1,0.78,0.612
1,0.884,0.66
1,0.758,0.506
1,0.846,0.57
1,0.644,0.922
1,0.692,0.37
1,0.964,0.036
1,0.662,0.32
1,0.658,0.356
1,0.86,0.3
1,0.852,0.758
1,0.802,0.504
1,0.72,0.12
1,0.732,0.618
1,0.768,0.256
1,0.728,0.014
1,0.796,0.584
1,0.794,0.442
1,0.674,0.386
1,0.712,0.404
1,0.78,0.132
1,0.87,0.596
1,0.868,0.576
