target,kmeans,pca_x,pca_y,tsne_x,tsne_y
1,1,0.35427216,0.81567913,15.39824867,80.47122192
0,0,-0.24407326,0.08100368,29.53972435,-31.08764076
0,0,-0.16356944,0.00533184,13.43901062,-14.74232197
1,0,-0.02000173,-0.08595529,31.95913696,9.34057522
1,1,0.34920094,0.84416035,16.19242287,76.43631744
0,0,-0.11539667,-0.07178427,-28.79449844,-47.15885544
1,0,0.08431282,-0.16639638,-35.06686783,11.66167355
0,0,-0.10808661,-0.0435936,-12.37674713,-45.35043335
1,1,0.61096519,-0.25259771,-24.32031822,50.29088974
1,0,0.06257706,-0.15767833,-44.87306976,17.18145943
1,0,-0.00380455,-0.03529154,29.56787109,8.64937401
0,0,-0.15698861,0.00262637,7.0704608,3.6058805
1,0,0.13565754,-0.11310694,-35.22039032,24.1175499
0,0,-0.15444584,0.0220409,22.73429489,-29.12257004
0,0,-0.3663624,0.08797496,38.58401871,-22.93844032
0,0,-0.12144246,0.00862166,-1.96117973,-41.70504761
0,0,-0.14316815,0.0097562,-10.50157642,-33.71101379
1,0,0.15967759,-0.20146015,-58.05003357,9.97125721
1,1,0.21083027,0.45017364,7.8128624,81.36464691
0,0,-0.1238036,-0.00308796,35.20229721,10.18592548
1,1,0.50533225,0.21181225,31.42618752,54.56322098
0,0,-0.17240412,-0.0043927,-3.81831408,-10.52586842
0,0,-0.08128667,0.01899707,-25.56192207,-16.03401375
0,0,-0.08430482,-0.00674167,-24.36881828,-20.93569183
1,0,-0.08454232,0.01818533,-11.211236,5.78882456
1,0,0.12100372,-0.2236814,-58.10990906,1.39850307
0,0,-0.122879,-0.06845123,-14.77770424,-26.14645004
1,0,0.01858978,-0.04465654,-33.25154114,28.80536652
0,0,-0.08018506,0.00282045,-40.1963768,-45.91099548
0,0,-0.13354491,0.009348,6.69423676,-19.86603165
0,0,-0.12315913,0.03512139,40.03747177,-44.12903595
0,0,-0.12359508,0.01968076,6.37523937,-16.32343864
0,0,-0.30328888,0.08850609,36.52516556,-25.48327446
1,0,0.09393271,-0.03279814,11.62328148,49.14824295
0,0,-0.08204927,0.0884863,15.96884346,-2.66879129
0,0,-0.18978796,0.03328975,42.68431854,-51.78648376
0,0,-0.15341221,0.02728202,17.7946949,-23.51940918
1,0,0.0379709,-0.11094183,19.16732407,4.95526743
0,0,-0.20067465,0.05118938,39.79643631,-49.49206924
1,0,0.16869785,-0.19975154,-53.62296295,10.43216801
0,0,-0.09723764,-0.03455631,-29.52648354,-45.47586823
1,0,0.17169599,-0.23699203,-52.7286911,10.15742874
0,0,-0.10605627,-0.07218036,-8.33596039,-22.51310158
0,0,-0.11438108,-0.01440052,-19.24298096,-54.48096085
1,1,0.50742115,0.05192035,33.21683502,52.98940659
0,0,-0.12727801,-0.01087444,-17.29712677,-48.13451004
0,0,-0.16067261,0.05804626,40.15080643,-51.90847015
1,1,0.51923783,-0.15906265,-32.91068268,43.44179916
1,0,-0.07570973,-0.00921373,-2.08859181,13.34867096
1,0,0.17111439,-0.20478953,-42.5310936,20.06570816
1,1,0.5523228,-0.16104939,-35.90011215,43.96456146
0,0,-0.11928627,-0.02124648,-35.0421257,-53.2992363
0,0,-0.14727216,0.05272611,12.31868649,2.38834286
1,0,0.22705985,-0.12923052,16.84837341,45.29057312
0,0,-0.15094028,0.03544522,43.80236053,-47.77526855
1,1,0.58398856,-0.23145044,-26.58832741,51.22987366
1,1,0.48337768,-0.06037723,32.72993088,44.4360733
1,0,-0.07776767,-0.03685421,-15.19484234,2.14951324
0,0,-0.16215111,0.02620003,13.42726135,-33.46420288
0,0,-0.10650998,-0.03015212,-30.54650307,-30.43085098
1,1,0.1809818,0.26172906,30.74653625,56.4357605
1,0,-0.05480594,-0.04890751,40.30815887,11.81679535
1,0,0.22526185,-0.25534708,-54.6206665,5.56843042
1,0,0.03326021,-0.10373127,-29.94252777,24.08892632
0,0,-0.11035532,0.0004662,1.45951879,-28.91141319
1,0,-0.05568577,-0.06849696,3.09398103,28.82577896
0,0,-0.11441539,-7.471e-05,13.73001194,-6.88822317
1,0,-0.06826309,-0.06272656,-12.44123554,14.12801552
1,0,-0.01083611,0.00139765,-0.9052937,3.33611512
1,0,-0.03966434,-0.05366878,1.86591351,26.82703972
0,0,-0.148979,0.01198611,-22.10354614,-40.19869232
1,1,0.58841637,-0.23679614,-23.79475403,53.61539841
0,0,-0.09197534,0.00264005,-31.25497627,-15.47435188
1,0,-0.06167659,-0.0618477,-13.74101448,7.96632481
0,0,-0.11912651,0.00575276,31.92842865,17.61165047
0,0,-0.19355442,0.04271841,20.516325,-39.7431488
0,0,-0.1537933,-0.01147678,-6.21148157,-20.29912758
0,0,-0.32490742,0.06868909,37.67009354,-26.39996719
0,0,-0.11255252,-0.00764713,10.05949306,-7.14792728
0,0,-0.2790215,0.0581941,30.50723267,-34.94373322
1,0,-0.01792033,-0.0188752,-26.9757576,13.42725182
1,0,0.19718422,-0.29642699,-39.26452637,15.45061111
0,0,-0.10200741,-0.00565838,-2.92758489,10.25168991
0,0,-0.25620694,0.0713549,44.93205643,-27.51302338
0,0,-0.14094643,-0.04587611,-21.97782898,-46.76896286
1,0,-0.04237898,-0.02934967,-1.84888279,1.37420559
1,0,-0.06221243,-0.02701737,7.18655443,29.89170456
1,0,0.04400462,-0.17268774,-33.35474777,11.87123203
1,1,0.56764759,-0.1586663,-35.87524796,48.48245239
1,0,-0.06010107,0.02356925,-0.96863467,17.77033806
1,1,0.62758608,-0.21008845,-22.45158577,44.80469513
1,0,0.12514637,-0.22037084,-59.61412811,1.38876748
0,0,-0.11427366,-0.0324234,-0.78228599,-7.98148394
1,1,0.37788853,-0.16284258,-29.17919922,32.11980057
1,0,-0.0428752,-0.01158503,-1.75117981,1.54351914
1,0,0.025631,-0.00117534,18.41611099,-1.09209418
0,0,-0.24946478,0.056999,45.66183853,-19.26292419
0,0,-0.09118823,0.02054608,-18.75150108,16.36812019
1,0,0.04685797,-0.12324722,-24.9841404,-20.0026989
0,0,-0.20088271,0.04705074,41.82832718,-50.48618317
0,0,-0.14651051,-0.05325696,-25.52774429,-51.61765289
0,0,0.00244663,-0.08254146,-20.42006874,18.54497719
1,0,0.07585999,-0.10332345,-36.64603424,33.72244263
0,0,-0.09317387,0.01196363,-33.81114197,-38.9289093
1,0,-0.01938342,-0.0755889,8.83107662,5.2834506
1,0,-0.01913341,-0.07777993,-4.98592281,4.19984961
0,0,-0.18072081,-0.00099767,10.51543808,5.11355162
1,1,0.47491429,-0.07771176,29.86670494,43.15544128
0,0,-0.16216962,0.05141654,33.83166504,-29.6722374
1,0,-0.06082628,-0.01592698,-2.93040848,16.9029026
0,0,-0.14254247,-0.02944788,-14.16880608,-46.21905518
0,0,-0.15421608,-0.00035956,19.25741196,-10.71746063
0,0,-0.10023628,-0.1000967,-28.37056541,-47.92703247
1,0,-0.00708352,-0.04729723,-23.9561882,23.26063156
1,1,0.47692726,-0.07679915,29.41404724,43.91621399
0,0,-0.14809175,0.02164126,4.53706694,-41.75590134
0,0,-0.14767868,0.01092115,-6.50009394,-9.56714058
0,0,-0.19536584,0.01054492,28.0308075,-5.56614017
0,0,-0.08882705,-0.06043231,-21.91644287,-20.68376732
1,0,-0.05994651,-0.02140587,-3.42798924,18.89609909
1,0,0.04231113,-0.0594809,-36.26820755,34.2192955
1,0,-0.1109486,-0.01728372,3.88314748,-9.87009048
0,0,-0.16890068,0.00082275,11.29982948,-17.65240669
0,0,-0.11485224,-0.00260632,0.88085485,-29.20206642
0,0,-0.26307052,0.04239835,37.49247742,-33.27075958
0,0,-0.16077495,0.00526741,38.86413574,8.58970928
0,0,-0.17561517,0.03340136,-9.14890766,-0.22055793
0,0,-0.13094628,-0.01774606,3.35421515,-10.82084656
0,0,-0.11446062,0.01392987,30.705513,-4.12887526
0,0,-0.18396106,0.04661291,41.90763092,-49.70132828
0,0,-0.03825132,0.0281595,-7.67816639,48.62276077
0,0,-0.1206861,-0.04214926,-31.9373951,-47.17698669
0,0,-0.16103969,0.02235886,11.71273804,2.49047017
0,0,-0.0889837,-0.06847169,-14.84432602,-27.11551094
0,0,-0.12922715,0.01898621,5.09415674,-42.33552933
1,1,0.48326424,-0.05909818,33.89975739,48.40624619
0,0,-0.11564891,0.02395532,-7.15018559,-37.1178093
0,0,-0.08018101,-0.03018054,-20.41863632,17.36095619
0,0,-0.1327427,-0.03512408,-19.12170792,18.73779869
0,0,-0.00583064,0.24157863,-7.60758352,48.71532059
0,0,-0.27658674,0.06039514,36.9586525,-32.02638245
0,0,-0.10487491,-0.02820966,-16.27898788,-27.86301613
1,0,0.21313316,-0.25673912,-49.62279129,0.15858729
0,0,-0.13752632,0.0091241,5.94774389,-19.73487854
1,0,0.08633092,-0.10502112,25.55245399,-2.39760923
1,0,-0.0199849,-0.01972611,-16.46715164,26.09093857
1,0,-0.10115636,-0.03399714,-5.01644278,11.14445877
0,0,-0.143309,-0.01185006,-6.47766399,-9.66241169
0,0,-0.1306379,0.01802313,6.06595135,-20.33076668
0,0,-0.08992792,0.00927513,-23.70043945,-30.49207115
0,0,-0.17839166,-0.0179911,11.15694427,-42.240242
1,0,-0.08489979,-0.02380839,-9.32512188,10.59254074
0,0,-0.2068247,0.00138239,34.13861465,15.26626396
1,0,0.14775234,-0.16951187,-40.1035881,11.1160183
0,0,-0.13132715,0.02603942,21.412117,-31.93664551
0,0,-0.12769825,0.01331775,-0.89306015,4.21632862
0,0,-0.10006206,0.02484472,-16.12452126,-60.59284973
0,0,-0.17939879,0.02501201,16.43904686,-16.02331924
0,0,-0.13686518,-0.03871175,-21.3852005,-49.41667175
1,1,0.40570437,-0.14533313,-25.69060898,35.72827911
0,0,-0.09416561,-0.04943996,-33.08715439,-53.86348724
1,0,-0.08053277,-0.01481601,3.69755411,14.2498436
1,1,0.62077794,-0.22757174,-21.20814323,48.16572189
1,0,0.1599855,-0.23150806,-52.0451088,-0.12113741
0,0,-0.21102144,0.01508822,17.60552025,-46.59428024
1,0,-0.05330656,-0.04958597,5.18889856,14.250144
0,0,-0.18873032,-0.01867353,11.8938446,-10.87052155
1,0,0.16635325,-0.11015499,-49.74227524,14.80168152
1,0,0.09317545,-0.09296069,-42.53303909,10.46240234
1,0,-0.10674369,0.01628239,-7.71861935,-22.94174767
0,0,-0.11790436,-0.01288516,-27.39783478,-52.67469406
0,0,-0.23792955,0.06460233,31.52597237,-20.95689011
1,1,0.35023655,0.83191202,15.23629284,79.59183502
0,0,-0.08246201,0.03122737,30.10891151,13.25169182
0,0,-0.20361458,0.00945614,37.84295654,19.28047562
1,0,0.14697372,-0.23994043,-57.09387589,0.83405757
1,0,-0.09678545,-0.0384069,-12.89077187,3.47258353
0,0,-0.13798313,-0.01431514,-17.31976128,-24.69054413
1,0,-0.01563107,-0.08689263,-5.22608471,-16.8372345
1,0,0.04715111,0.00667321,-19.9423275,34.26058197
1,0,0.01036348,-0.04196693,3.50103259,24.76276398
1,0,0.18113967,-0.26174617,-53.72251511,4.15673113
0,0,-0.09936473,0.02825356,8.01917267,-33.06328583
0,0,-0.20570818,0.03596874,41.26810074,-25.0469799
1,0,0.16158161,-0.25303156,-38.73996735,14.10486889
0,0,-0.32110628,0.06929781,32.0948143,-22.29099464
1,1,0.52294028,0.02814644,30.60860825,49.78901672
0,0,-0.10438235,0.01073971,-9.55069542,-50.24472809
0,0,-0.26338941,0.05390551,46.45870209,-25.27706337
1,1,0.34518155,0.86086987,9.70613575,71.69680023
1,0,-0.02704968,-0.06159684,2.12896824,12.93721485
0,0,-0.20772555,-0.0296886,-9.69684696,-15.82227039
1,1,0.3289898,0.8197426,17.77228737,78.5313797
0,0,-0.07301988,-0.01502753,-24.8663044,-20.12305069
0,0,-0.14069998,0.07178099,37.47686386,19.85796928
0,0,-0.22509221,0.05444598,36.53570557,-16.62317467
1,0,0.15559145,-0.25127698,-57.63965988,1.88122392
0,0,-0.15861983,-0.02867196,16.89702988,-6.9059968
1,0,-0.04597314,-0.0522422,-12.87222385,0.78264731
1,1,0.23998477,0.00420722,-27.7220993,39.66429901
1,0,-0.04462618,-0.01050426,18.29485321,19.60389519
0,0,-0.08766525,0.03470468,8.94299889,9.13427258
1,0,0.23409557,-0.12462414,15.62226105,43.9869194
1,1,0.57674418,-0.26060169,-26.40099335,51.86517715
1,0,0.17594196,-0.10549391,11.92051601,47.78343964
0,0,-0.10811987,0.0052965,-6.31792879,-25.40540886
1,0,0.05956291,-0.052105,17.9062748,-3.79769421
0,0,-0.29364625,0.0641195,33.92719269,-21.9659977
0,0,-0.17424242,0.05695973,39.45406342,-49.96164703
0,0,-0.12801807,-0.00596624,4.35236883,-1.62240744
1,0,0.16246356,-0.1642488,-34.34480286,35.68328857
1,0,0.08832324,-0.12414548,-54.7831192,-8.03383064
0,0,-0.06704258,0.04769039,-26.80894852,-7.45023537
0,0,-0.09661701,0.01457121,-21.60830879,-59.43397141
0,0,-0.13642841,-0.01466648,18.39805222,-11.0208025
0,0,-0.16384802,-0.00972885,35.58637238,12.45517349
1,0,0.03112368,0.08712296,33.76179504,7.33740854
0,0,-0.11619609,0.00516234,-32.74145126,-44.0743103
1,0,0.1020474,-0.19657764,-34.33133316,11.54877281
1,1,0.3089085,-0.17437098,23.25813484,42.17100143
0,0,-0.12666427,-0.02211479,-1.14704657,-28.49538422
0,0,-0.19016885,0.05218268,42.00111389,-51.3398819
0,0,-0.10034227,0.02068652,19.94138145,-31.14488029
1,1,0.61696247,-0.2395969,-23.11029053,49.85932541
1,1,0.50746617,0.03535984,32.63329315,51.81401825
1,0,-0.03513445,-0.04497694,2.51430249,25.61539268
0,0,-0.18495575,0.0129019,32.73804092,-16.42678642
0,0,-0.114659,-0.04048614,-19.60098076,-54.98067093
0,0,-0.15917973,0.02501674,-3.73718643,-46.98722839
0,0,-0.30560846,0.07421691,39.73551178,-26.06973648
0,0,-0.0937608,0.00952147,-37.50989151,-38.05528259
0,0,-0.09897546,0.00605387,-26.196558,-28.02056503
0,0,-0.11608855,0.03756756,48.03233719,-10.07534218
0,0,-0.1144791,0.0381198,53.08267593,-18.9484005
1,1,0.57145689,-0.22150938,-18.57434464,46.50053024
0,0,-0.20656008,0.03835101,49.21033096,-30.37451553
1,1,0.57324559,-0.25428076,-24.50812149,52.86281967
0,0,-0.24424107,0.02811735,38.65466309,-19.02819252
1,0,-0.07315796,-0.03830878,4.28828144,14.31121445
0,0,-0.12951405,0.00490789,11.97029018,2.42998862
0,0,-0.122198,0.00529511,-0.94140977,-36.43253708
0,0,-0.13857672,-0.01311846,32.9121933,7.84343719
0,0,-0.20746141,0.0485108,32.64889526,-32.06620789
0,0,-0.16976186,-0.0052256,-5.5627203,-29.16755676
0,0,-0.14431496,0.01183822,-10.50278187,-33.70934296
0,0,-0.15874862,0.03607087,20.42955399,-37.07352829
0,0,-0.18451408,0.01536665,18.8679142,-48.83268738
0,0,-0.14662307,0.00923921,-2.53780866,10.57711601
1,1,0.61584189,-0.25503884,-23.46690369,49.63232803
1,0,0.23644921,-0.2879884,-52.56783676,6.46850395
0,0,-0.09008963,-0.01021852,-31.25234985,-15.48505306
0,0,-0.10671847,-0.08707761,-28.77102852,-47.80011368
1,0,-0.05457705,-0.0590797,2.34155416,28.51653099
0,0,-0.09487485,-0.05435112,8.55143738,14.69413471
0,0,-0.10266315,0.00164459,-36.40159225,-51.65283966
1,1,0.46770872,-0.08459245,29.02848625,41.74422073
1,0,0.19770449,-0.06642427,11.02029705,47.74070358
1,0,-0.01848864,0.06238349,-8.07379723,19.84637833
0,0,-0.10010828,-0.01548811,-12.7991457,-19.41884232
0,0,-0.13062507,0.03271954,-12.66950989,-58.76974106
0,0,-0.14093923,0.02276991,-0.88962311,-6.95832396
0,0,-0.10434981,0.01356106,12.50657082,-2.13491416
1,0,0.09000052,-0.11730985,-34.53027725,24.63911057
0,0,-0.18858731,-0.00019279,17.17556953,-42.95285797
0,0,-0.10020104,-0.09089199,-27.81653595,-47.99812698
0,0,-0.16090517,-0.0291016,-3.32881379,-19.46643448
0,0,-0.14795051,-0.01478174,-11.27574444,-38.12001801
0,0,-0.29273814,0.05921428,39.55463791,-21.74081421
0,0,-0.21693301,0.03874729,-5.47923231,-23.6507225
1,1,0.5151752,-0.17058999,-19.9706707,40.30933762
0,0,-0.09132262,-0.04982208,-16.266819,-28.74494934
1,1,0.53866201,-0.15652032,-21.14661789,40.54205322
0,0,-0.18793022,0.03963256,40.13764572,-24.11677742
1,0,-0.02664984,-0.0701831,37.00023651,12.95626926
0,0,-0.12719935,-0.00171935,45.8170929,-14.11322594
0,0,-0.29142208,0.0922828,39.4507637,-24.86550331
0,0,-0.13393525,-0.01651138,-12.46249866,-47.82162476
0,0,-0.14330137,-0.0592508,-26.52429771,-49.64316177
1,0,-0.10150573,-0.00863104,5.9497261,27.80848312
0,0,-0.18470069,0.03869851,31.07854462,-28.87171173
0,0,-0.11415969,-0.06790068,-28.8852005,-48.38214111
1,1,0.57776169,-0.25542574,-24.90123749,46.69951248
1,0,0.0115025,-0.10613411,20.06280327,6.04801846
0,0,-0.17662538,0.04691056,49.21375656,-30.37726784
1,0,0.04958824,-0.14483328,-38.17440033,18.21138191
0,0,-0.10800919,-0.05676338,-29.61512375,-46.96530914
1,0,0.17901431,-0.19479096,-49.76811981,0.05716911
0,0,-0.13287853,0.03363989,16.3322773,-16.06918526
1,0,0.00687575,-0.06760811,-43.04195404,-2.83716249
0,0,-0.12324151,-0.00604606,-36.80672073,-51.98277664
0,0,-0.3554816,0.09237911,38.49535751,-24.35689163
0,0,-0.14577385,0.00530827,-0.29348814,-16.76309967
0,0,-0.10038226,0.03711746,16.48795128,-3.77996206
0,0,-0.2790996,0.0649216,37.08293152,-27.3795414
0,0,-0.09221155,-0.01205441,-30.84054756,-29.3847065
0,0,-0.08600681,0.03804847,23.73666382,-43.64261627
1,1,0.31545755,0.82058446,6.3380394,68.34236145
1,0,0.03288417,-0.10047417,-18.43458176,9.34732723
0,0,-0.09924474,0.03683663,-3.90018153,-46.80931091
0,0,-0.10266138,-0.01297507,-24.59624672,-27.82354736
0,0,-0.11019434,-0.01756647,-29.57339287,-49.69078064
1,0,0.10380475,-0.16649459,-43.8297081,16.95563316
1,0,-0.02512675,-0.08554676,-14.43803692,5.56148148
1,0,-0.06416077,-0.0271397,41.70392609,9.19293308
1,1,0.61238738,-0.2382963,-22.24191475,47.23168945
1,1,0.50790661,-0.17649241,-31.51912117,45.05757141
1,0,0.00050265,-0.07362576,15.78054047,2.12596083
0,0,-0.08729625,0.02205111,-33.65552521,-31.48217392
0,0,-0.17589654,0.0138773,43.23338318,14.15752411
1,0,-0.09213609,-0.00269049,-4.39686775,18.15263367
0,0,-0.30432007,0.07062323,34.83975983,-18.45417023
1,0,-0.03395909,-0.07571059,32.73776245,9.19126987
1,1,0.47309766,-0.08707061,28.58886909,43.3641243
1,0,0.06332159,-0.03313992,10.63417053,48.92919159
1,0,0.05141237,-0.10044129,-39.4317627,2.91347599
0,0,-0.36619188,0.0935522,37.96532059,-22.17471695
1,0,0.16339918,-0.12140918,-35.23323822,34.97183228
0,0,-0.12754408,0.0107351,19.72485733,-16.45132446
0,0,-0.09871213,-0.03204666,-18.48514366,-16.7976284
1,0,-0.05740365,-0.00391766,12.40729237,9.69282436
0,0,-0.11989391,-0.07593158,-27.12822533,-48.58742523
0,0,-0.32058985,0.0811844,42.4167366,-23.53041649
0,0,-0.14385281,0.0235496,5.09045219,-29.37112999
0,0,-0.13303164,0.04499719,52.86389542,-27.86996078
1,0,0.21536475,-0.22761303,-56.56218338,-0.72673583
1,0,0.05217455,-0.1219838,-44.14974213,17.10678864
0,0,-0.13521506,0.03537237,6.40542126,-20.21159172
0,0,-0.1976741,0.02939379,20.46409225,-39.58967209
0,0,-0.17875379,0.05269318,40.91763687,-51.44628906
0,0,-0.1513019,0.00538326,0.23334321,-6.54059744
0,0,-0.18605711,0.03067848,-27.73877716,-57.05412292
0,0,-0.13039855,0.00566118,-2.67834473,9.56448078
1,1,0.5587339,-0.20953329,-30.07357979,37.69601822
0,0,-0.28857629,0.03110779,8.28464127,-14.43577576
1,0,-0.00808941,-0.0435028,-27.78810501,19.48137856
0,0,-0.10889679,-0.02928646,-35.03152466,-49.93635941
1,0,0.17269874,-0.09836427,-50.24282837,14.61660099
1,0,-0.03514355,-0.06131554,-27.94207382,19.00200272
0,0,-0.15990039,0.01594444,22.05358124,-30.05036354
0,0,-0.12368067,-0.01049761,2.31017375,-12.22376537
1,0,-0.06558193,-0.03268814,14.20910358,20.9701252
1,1,0.33448073,0.81156026,17.92984962,77.60073853
1,0,-0.07058093,0.02316393,-0.53486484,20.01158905
1,0,0.16847579,-0.1048702,-43.90028381,9.51365376
0,0,-0.17302124,-0.01207735,13.22484207,-10.95931721
0,0,-0.12966754,-0.04589605,-24.75916862,-28.93844986
1,0,0.06213378,-0.11724055,-42.20549393,10.21793842
0,0,-0.11744936,-0.04397736,-15.8509531,-28.27988243
1,1,0.47394181,-0.07021117,31.26936913,41.19205475
1,0,0.22773393,-0.27803204,-55.12847519,4.65896797
1,1,0.33957314,0.85169016,9.07934189,71.22673798
1,0,-0.10181556,-0.03073457,-9.75455379,0.695113
1,0,0.1275635,-0.11358166,-31.38163567,35.00501251
1,0,-0.07666912,-0.03882257,5.26803541,4.04660416
1,1,0.5783767,-0.1653201,-34.99847794,47.88540649
1,0,0.18066874,-0.2396357,-52.46946335,10.36769009
1,0,-0.00769214,-0.09125401,26.11197472,-2.36129165
1,0,-0.07720883,-0.03224621,38.39421463,10.99650002
1,1,0.47965404,-0.06758529,33.90704727,48.42258835
0,0,-0.12962589,-0.03220502,-8.92590141,-25.38018417
0,0,-0.14071529,-0.04061335,-18.13472557,-29.19274139
1,0,0.10230081,-0.06057006,-32.01845932,41.32960892
1,0,-0.06420793,0.00979543,4.36433887,9.29593945
0,0,-0.11867806,-0.00359663,-1.09369349,24.44111252
0,0,-0.18774649,0.00340102,37.30807877,13.55627251
0,0,-0.16866895,0.02133765,20.81832123,-30.10918045
1,1,0.46959816,-0.08514773,29.07928848,43.25267029
0,0,-0.10284235,-0.05472662,-34.27143478,-48.44552994
0,0,-0.15179158,0.05607421,39.40159988,-51.47114182
1,1,0.51345454,-0.17842624,-37.58815765,46.06096268
0,0,-0.11225979,-0.02872124,-16.14190102,-27.18791962
1,1,0.48015265,-0.18487118,-28.10519791,36.05905151
0,0,-0.13502244,-0.0071748,-12.85573006,-58.63895416
0,0,-0.16232118,0.01493011,-0.31409606,-32.19534683
1,0,0.20788674,-0.11400013,12.38156509,46.92495728
1,1,0.34036494,0.8369355,16.7444706,78.88913727
1,0,-0.04606577,-0.03401749,30.02500534,15.07346058
0,0,-0.13597173,-0.03786604,-24.51113892,-48.82628632
1,0,-0.07497324,0.01465129,-4.91589069,-3.35575795
1,0,-0.01296542,-0.03287555,31.91545868,7.08115244
0,0,-0.10008734,-0.0081905,-20.89365578,-55.22845078
0,0,-0.29126505,0.06656854,31.60570717,-22.25826454
1,0,0.02746977,-0.03302484,10.8301754,49.84647751
0,0,-0.11769246,0.03850861,34.3869133,7.3327589
0,0,-0.14736707,-0.00594068,6.28872871,-16.60656738
0,0,-0.0953054,-0.01683719,-23.54294395,-30.86315918
1,1,0.34185458,0.83985329,16.9194603,77.54367065
1,0,-0.07732328,0.01814304,15.02382565,-0.09934147
0,0,-0.11774603,-0.01802252,-26.08196831,-34.597229
1,0,0.17022678,-0.26713014,-38.6252861,16.15221024
0,0,-0.15194652,0.05953979,40.64744186,-51.83864975
1,0,-0.0349811,-0.0742974,-16.93658066,8.61000538
0,0,-0.17778476,0.04881721,41.26305008,-49.51759338
1,1,0.49301402,-0.04438414,34.09510422,49.44882584
1,0,0.00870772,-0.04973722,-18.56476021,27.51276588
1,0,-0.08353128,-0.02703634,4.74762774,27.7312336
1,0,-0.06989592,-0.02954513,25.59691429,-14.6880846
0,0,-0.18351171,-0.01039038,-26.00185204,-45.52266312
0,0,-0.08892147,0.01497398,24.81418419,4.36114597
0,0,-0.14970661,0.00642202,-12.39059925,-48.03763199
1,1,0.34045305,0.85128504,9.08994389,71.22524261
0,0,-0.13524169,0.04508583,10.07820034,-0.13267981
0,0,-0.125145,0.00537969,-1.23322427,-23.63393974
1,1,0.60581556,-0.23975985,-24.1751461,48.07559586
0,0,-0.13062963,0.00489369,-17.31950951,-8.3759346
0,0,-0.17656247,-0.00559919,5.79224253,2.05083108
1,0,0.19507394,-0.09543811,8.7903986,47.55731964
1,0,-0.04780907,-0.02475511,7.04831696,7.90621567
1,0,-0.01553438,-0.03795058,-19.1724472,27.66294861
0,0,-0.14005638,0.01116597,40.44638443,6.64504671
0,0,-0.17713772,0.02502819,30.13134003,-22.78041077
0,0,-0.19580372,0.01660204,19.20249176,-48.05025101
1,0,-0.06937509,-0.03091287,-9.2806263,7.30035591
1,0,0.028865,-0.06801769,4.88328028,44.61062622
0,0,-0.24617503,0.05030342,42.32224655,-26.46567535
0,0,-0.29265649,0.09748353,32.29039001,-22.2055397
0,0,-0.1817499,0.08395871,20.88825798,-44.7117157
0,0,-0.33054323,0.06775868,32.34090424,-22.30356789
1,0,0.18498351,-0.06841101,-36.41536331,31.57874298
1,1,0.29659979,-0.15906637,17.63121223,41.61670685
1,0,-0.06060922,-0.05949989,-11.79897499,14.39850521
0,0,-0.211534,0.02591715,16.17529488,-44.76068497
0,0,-0.32739148,0.08349516,37.77732086,-24.28051567
0,0,-0.19487165,0.01608461,11.89504051,-16.86816025
0,0,-0.09167995,-0.02170995,-35.40327454,-48.14699936
1,0,0.21536307,-0.29763021,-39.32431793,15.15379047
1,1,0.56156065,-0.27569408,-23.78198433,53.15930939
1,0,0.17019148,-0.18213673,-31.16191292,29.29566765
0,0,-0.18303943,0.02816606,24.75006866,-30.41926193
0,0,-0.10359316,0.01481578,33.79586792,6.49707508
0,0,-0.09980615,0.02404212,-21.25580215,-19.83974457
0,0,-0.08338824,0.01676136,-26.81387138,-29.63506508
1,1,0.35941126,0.71866542,12.00271797,80.17891693
1,0,0.15494257,-0.23994904,-39.44761276,14.35905743
0,0,-0.10040091,0.02494031,-16.12556839,-60.59194946
0,0,-0.10579901,0.03140767,28.42758369,0.71608734
0,0,-0.15994239,0.05795702,21.60416412,-30.80368233
1,0,-0.1153812,-0.02025636,3.71044517,4.01292801
1,0,-0.03543561,-0.05134319,-9.77605438,0.68247187
1,0,0.11377714,-0.21303639,-57.24231339,0.74272937
1,0,-0.04947766,-0.05968101,6.01671743,12.95681
1,0,-0.05098897,-0.03862718,30.66973877,10.15904331
1,0,0.20230967,-0.22749514,-52.16770554,10.54044056
0,0,-0.08919091,-0.02914156,-16.0350647,-29.05525398
1,1,0.47642472,-0.07587834,29.65138435,44.07196426
1,0,0.19285968,-0.25462822,-54.43058395,4.39858007
1,0,-0.0653322,-0.04161504,28.58123589,12.6179533
1,0,0.20703381,-0.05216178,-45.09177017,11.05806637
1,0,-0.05888492,-0.04528059,18.85465813,13.56354618
1,0,0.13551927,-0.19410648,-43.20592117,8.14378643
1,0,0.14565388,-0.15920904,-56.14720154,13.19621944
0,0,-0.22791853,0.05058768,40.83639145,-14.43408394
1,0,-0.08646196,-4.171e-05,1.7689085,-11.49522781
1,0,0.13251209,-0.12896794,-41.62916565,10.67447567
1,1,0.62250209,-0.24881565,-24.15877533,50.07523346
0,0,-0.08284745,0.02300071,-25.26312256,-41.74810028
0,0,-0.08827841,-0.01305293,-33.55280685,-38.27317047
1,0,0.12256669,-0.14374338,-58.13092804,-1.34916532
1,0,0.00578163,-0.12370991,-18.58488846,2.08240795
1,0,-0.04804276,0.04934758,24.385952,17.02494431
0,0,-0.10959848,-0.00794497,-20.88249016,17.85107231
