label,alpha,beta
0,0.628,0.724
0,0.684,0.628
0,0.634,0.652
0,0.382,0.68
0,0.72,0.596
0,0.698,0.638
0,0.298,0.666
0,0.354,0.31
0,0.342,0.276
0,0.402,0.376
0,0.636,0.664
0,0.634,0.692
0,0.304,0.61
0,0.716,0.634
0,0.338,0.682
0,0.626,0.704
0,0.34,0.354
0,0.296,0.628
0,0.31,0.378
0,0.31,0.33
0,0.632,0.698
0,0.622,0.71
0,0.62,0.702
0,0.68,0.682
0,0.674,0.688
0,0.346,0.29
0,0.636,0.64
0,0.35,0.682
0,0.652,0.686
0,0.678,0.688
0,0.638,0.704
0,0.666,0.694
0,0.662,0.722
0,0.312,0.294
0,0.364,0.664
0,0.336,0.606
0,0.672,0.716
0,0.414,0.602
0,0.68,0.724
0,0.632,0.69
0,0.698,0.696
0,0.614,0.674
0,0.354,0.608
0,0.322,0.68
0,0.434,0.31
0,0.666,0.67
0,0.616,0.666
0,0.332,0.604
0,0.662,0.698
0,0.684,0.632
0,0.352,0.648
0,0.624,0.702
0,0.308,0.694
0,0.362,0.7
0,0.63,0.686
0,0.678,0.632
0,0.682,0.634
0,0.634,0.694
0,0.686,0.658
0,0.406,0.386
0,0.702,0.672
0,0.71,0.658
0,0.342,0.688
0,0.638,0.66
0,0.394,0.354
0,0.69,0.618
0,0.29,0.59
0,0.414,0.39
0,0.652,0.684
0,0.4,0.634
0,0.332,0.62
0,0.696,0.62
0,0.676,0.636
0,0.714,0.642
0,0.396,0.588
0,0.654,0.692
0,0.358,0.66
0,0.666,0.672
0,0.354,0.656
0,0.334,0.658
0,0.334,0.678
0,0.638,0.704
0,0.384,0.614
0,0.372,0.666
0,0.7,0.644
0,0.68,0.652
0,0.4,0.626
0,0.334,0.664
0,0.63,0.662
0,0.648,0.72
0,0.654,0.722
0,0.324,0.654
0,0.704,0.65
0,0.642,0.624
0,0.37,0.342
0,0.362,0.618
0,0.39,0.344
0,0.744,0.622
0,0.71,0.632
0,0.672,0.668
0,0.66,0.684
0,0.368,0.268
0,0.738,0.602
0,0.674,0.62
0,0.286,0.614
0,0.658,0.704
0,0.638,0.682
0,0.402,0.394
0,0.38,0.616
0,0.718,0.624
0,0.39,0.634
0,0.672,0.65
0,0.606,0.69
0,0.642,0.688
0,0.356,0.322
0,0.632,0.63
0,0.324,0.31
0,0.636,0.692
0,0.7,0.666
0,0.642,0.692
0,0.728,0.628
0,0.682,0.646
0,0.332,0.29
0,0.63,0.674
0,0.632,0.658
0,0.356,0.636
0,0.388,0.362
0,0.364,0.64
0,0.328,0.356
0,0.64,0.702
0,0.738,0.658
0,0.728,0.636
0,0.38,0.616
0,0.698,0.62
0,0.688,0.646
0,0.296,0.318
0,0.318,0.614
0,0.384,0.666
0,0.722,0.654
0,0.694,0.62
0,0.396,0.388
0,0.7,0.662
0,0.63,0.636
0,0.37,0.67
0,0.39,0.618
0,0.328,0.394
0,0.742,0.664
0,0.366,0.35
0,0.376,0.37
0,0.734,0.68
0,0.362,0.252
0,0.69,0.634
0,0.696,0.644
0,0.622,0.654
0,0.704,0.672
0,0.724,0.606
0,0.67,0.676
0,0.382,0.624
0,0.738,0.638
0,0.652,0.67
0,0.706,0.652
0,0.638,0.682
0,0.68,0.608
0,0.374,0.664
0,0.32,0.654
0,0.712,0.618
0,0.358,0.628
0,0.672,0.624
0,0.392,0.652
0,0.312,0.622
0,0.648,0.682
0,0.676,0.61
0,0.732,0.604
0,0.728,0.608
0,0.384,0.608
0,0.712,0.64
0,0.712,0.596
0,0.77,0.65
0,0.718,0.63
0,0.396,0.664
0,0.342,0.352
0,0.612,0.598
0,0.388,0.362
0,0.32,0.34
0,0.332,0.264
0,0.718,0.642
0,0.672,0.632
0,0.374,0.616
0,0.69,0.686
0,0.772,0.63
0,0.698,0.63
0,0.35,0.376
0,0.72,0.638
0,0.7,0.638
0,0.73,0.638
0,0.328,0.66
0,0.384,0.636
0,0.274,0.616
0,0.634,0.712
0,0.674,0.626
0,0.298,0.66
0,0.338,0.694
0,0.39,0.59
0,0.398,0.64
0,0.264,0.634
0,0.652,0.626
0,0.346,0.36
0,0.288,0.288
0,0.654,0.684
0,0.662,0.706
0,0.338,0.594
0,0.42,0.37
0,0.726,0.646
0,0.796,0.608
0,0.392,0.296
0,0.762,0.638
0,0.69,0.614
0,0.672,0.664
0,0.416,0.332
0,0.608,0.642
0,0.38,0.386
0,0.362,0.6
0,0.272,0.596
0,0.668,0.694
0,0.724,0.666
0,0.68,0.612
0,0.662,0.608
0,0.696,0.584
0,0.616,0.624
0,0.808,0.584
0,0.34,0.346
0,0.334,0.698
0,0.686,0.644
0,0.674,0.664
0,0.778,0.628
0,0.72,0.65
0,0.64,0.588
0,0.374,0.296
0,0.68,0.69
0,0.404,0.356
0,0.33,0.362
0,0.344,0.362
0,0.636,0.698
0,0.292,0.634
0,0.392,0.362
0,0.336,0.624
0,0.708,0.61
0,0.282,0.296
0,0.67,0.59
0,0.644,0.644
0,0.36,0.31
0,0.7,0.664
0,0.77,0.644
0,0.688,0.654
0,0.37,0.28
0,0.668,0.668
0,0.336,0.332
0,0.654,0.642
0,0.604,0.358
0,0.15,0.85
0,0.698,0.614
0,0.498,0.154
0,0.704,0.672
0,0.66,0.602
0,0.36,0.656
0,0.78,0.586
0,0.674,0.36
0,0.4,0.64
0,0.72,0.584
0,0.286,0.628
0,0.7,0.646
0,0.304,0.286
0,0.62,0.66
0,0.628,0.63
1,0.202,0.142
0,0.708,0.696
0,0.702,0.608
0,0.66,0.586
0,0.364,0.638
1,0.192,0.768
0,0.73,0.626
0,0.334,0.602
0,0.696,0.67
1,0.502,0.124
0,0.742,0.604
0,0.142,0.832
0,0.288,0.636
0,0.804,0.102
0,0.656,0.702
0,0.692,0.29
0,0.874,0.114
0,0.354,0.39
0,0.312,0.384
0,0.366,0.62
0,0.658,0.392
0,0.696,0.674
0,0.412,0.344
0,0.776,0.63
0,0.382,0.614
1,0.2,0.108
0,0.606,0.358
0,0.334,0.614
0,0.34,0.67
0,0.3,0.65
0,0.156,0.846
0,0.338,0.622
0,0.274,0.28
0,0.378,0.354
1,0.438,0.146
0,0.35,0.634
0,0.442,0.688
0,0.658,0.6
0,0.34,0.618
0,0.686,0.61
0,0.652,0.312
0,0.804,0.114
0,0.352,0.648
0,0.336,0.322
0,0.69,0.58
0,0.284,0.288
0,0.686,0.684
0,0.6,0.322
0,0.796,0.164
0,0.328,0.288
0,0.744,0.644
0,0.39,0.656
0,0.396,0.604
0,0.632,0.628
0,0.674,0.606
0,0.382,0.628
0,0.406,0.658
0,0.654,0.36
0,0.816,0.148
0,0.322,0.646
0,0.696,0.36
0,0.37,0.62
0,0.336,0.638
0,0.336,0.352
0,0.608,0.332
0,0.312,0.658
0,0.342,0.694
0,0.67,0.606
0,0.488,0.116
0,0.706,0.314
0,0.652,0.62
0,0.334,0.622
0,0.662,0.322
1,0.168,0.776
0,0.518,0.13
0,0.636,0.372
0,0.68,0.64
1,0.118,0.394
1,0.214,0.148
1,0.206,0.174
0,0.838,0.16
0,0.728,0.61
0,0.396,0.658
0,0.674,0.364
0,0.116,0.824
0,0.376,0.612
0,0.376,0.38
0,0.348,0.656
1,0.194,0.136
0,0.594,0.354
0,0.334,0.636
0,0.646,0.642
0,0.614,0.36
0,0.746,0.642
0,0.332,0.692
0,0.352,0.682
0,0.4,0.686
1,0.124,0.402
0,0.428,0.646
1,0.176,0.168
0,0.646,0.278
0,0.4,0.354
0,0.69,0.594
0,0.766,0.61
0,0.352,0.376
0,0.646,0.368
1,0.198,0.164
0,0.366,0.664
0,0.738,0.648
0,0.286,0.624
0,0.674,0.59
0,0.728,0.574
0,0.33,0.674
0,0.318,0.284
0,0.752,0.584
0,0.344,0.274
0,0.832,0.122
0,0.616,0.312
0,0.34,0.352
0,0.704,0.298
0,0.632,0.342
0,0.678,0.296
0,0.73,0.618
0,0.784,0.138
0,0.706,0.624
0,0.694,0.588
0,0.114,0.122
0,0.634,0.296
0,0.324,0.622
0,0.68,0.6
0,0.328,0.288
0,0.376,0.682
0,0.656,0.584
0,0.51,0.126
0,0.302,0.302
1,0.176,0.76
0,0.692,0.7
1,0.202,0.122
0,0.642,0.596
0,0.146,0.146
0,0.31,0.664
0,0.864,0.12
0,0.358,0.624
0,0.774,0.616
0,0.6,0.328
0,0.814,0.114
0,0.678,0.612
0,0.688,0.308
1,0.142,0.452
0,0.1,0.84
0,0.682,0.67
0,0.634,0.614
0,0.522,0.122
0,0.654,0.314
0,0.666,0.62
0,0.758,0.628
0,0.376,0.638
0,0.664,0.304
0,0.15,0.848
1,0.23,0.142
0,0.642,0.654
1,0.112,0.41
0,0.418,0.356
0,0.318,0.638
0,0.102,0.136
0,0.626,0.26
0,0.13,0.132
1,0.106,0.398
0,0.472,0.108
0,0.17,0.83
0,0.792,0.598
0,0.674,0.64
0,0.662,0.698
1,0.112,0.398
0,0.78,0.13
0,0.682,0.292
0,0.18,0.842
0,0.704,0.302
1,0.15,0.426
0,0.356,0.64
0,0.14,0.852
1,0.466,0.14
0,0.656,0.69
0,0.326,0.608
0,0.344,0.6
1,0.114,0.408
1,0.26,0.134
0,0.626,0.384
0,0.682,0.614
0,0.368,0.636
0,0.688,0.32
0,0.324,0.674
0,0.652,0.612
0,0.118,0.826
0,0.846,0.096
0,0.706,0.628
0,0.37,0.672
0,0.646,0.628
0,0.162,0.848
0,0.322,0.294
0,0.598,0.32
0,0.68,0.34
0,0.38,0.386
0,0.316,0.648
0,0.606,0.344
0,0.494,0.12
0,0.43,0.686
0,0.318,0.656
0,0.664,0.664
0,0.604,0.282
0,0.4,0.636
1,0.18,0.79
0,0.32,0.648
0,0.724,0.612
1,0.196,0.142
0,0.814,0.158
0,0.31,0.322
0,0.172,0.124
1,0.206,0.106
0,0.334,0.626
1,0.13,0.16
0,0.646,0.64
0,0.174,0.836
0,0.85,0.128
0,0.352,0.34
0,0.388,0.658
0,0.708,0.362
0,0.63,0.652
1,0.122,0.424
1,0.14,0.436
0,0.592,0.318
0,0.358,0.62
0,0.144,0.814
0,0.636,0.362
1,0.208,0.164
0,0.36,0.664
1,0.142,0.468
1,0.186,0.174
0,0.334,0.686
0,0.354,0.616
0,0.288,0.346
0,0.708,0.62
0,0.384,0.62
0,0.672,0.644
0,0.36,0.644
0,0.668,0.674
0,0.304,0.676
0,0.328,0.652
0,0.368,0.33
0,0.328,0.322
0,0.658,0.696
1,0.464,0.126
0,0.282,0.678
0,0.674,0.37
1,0.09,0.466
0,0.356,0.366
1,0.124,0.426
0,0.366,0.33
0,0.298,0.31
0,0.32,0.35
1,0.174,0.768
0,0.38,0.35
0,0.774,0.576
0,0.862,0.128
1,0.466,0.184
0,0.378,0.628
0,0.27,0.316
0,0.672,0.296
0,0.668,0.682
0,0.34,0.66
1,0.134,0.426
0,0.436,0.678
0,0.696,0.326
0,0.298,0.686
1,0.48,0.156
0,0.368,0.288
0,0.4,0.682
0,0.31,0.304
0,0.7,0.616
0,0.304,0.318
0,0.374,0.638
0,0.63,0.292
0,0.624,0.288
0,0.15,0.842
0,0.792,0.138
0,0.336,0.292
0,0.302,0.316
0,0.612,0.348
0,0.652,0.668
1,0.18,0.746
0,0.662,0.322
0,0.402,0.328
0,0.36,0.292
0,0.152,0.858
0,0.386,0.676
0,0.128,0.846
0,0.322,0.622
0,0.674,0.58
0,0.684,0.328
0,0.714,0.682
1,0.16,0.14
0,0.324,0.366
0,0.344,0.392
0,0.306,0.302
0,0.306,0.316
0,0.48,0.1
0,0.432,0.63
0,0.798,0.15
1,0.202,0.136
0,0.696,0.64
0,0.138,0.832
0,0.308,0.66
0,0.12,0.844
0,0.608,0.284
0,0.704,0.648
0,0.342,0.342
0,0.126,0.126
1,0.196,0.772
0,0.648,0.346
0,0.686,0.36
0,0.364,0.66
1,0.194,0.138
0,0.334,0.648
0,0.294,0.702
1,0.254,0.146
0,0.3,0.644
0,0.624,0.31
0,0.7,0.626
0,0.326,0.358
0,0.582,0.328
0,0.63,0.31
1,0.194,0.742
0,0.342,0.62
0,0.302,0.328
0,0.68,0.604
0,0.766,0.618
1,0.206,0.138
1,0.116,0.394
0,0.352,0.642
0,0.288,0.332
0,0.654,0.666
0,0.348,0.376
0,0.806,0.58
0,0.686,0.596
0,0.402,0.64
0,0.35,0.594
0,0.646,0.286
1,0.114,0.424
0,0.62,0.332
1,0.144,0.412
0,0.368,0.626
0,0.736,0.614
0,0.718,0.572
0,0.328,0.714
0,0.702,0.394
0,0.758,0.63
1,0.244,0.114
1,0.462,0.164
0,0.84,0.136
0,0.312,0.326
0,0.584,0.33
1,0.192,0.144
0,0.338,0.69
0,0.396,0.63
0,0.75,0.626
0,0.306,0.718
1,0.454,0.134
0,0.506,0.126
0,0.672,0.302
0,0.34,0.626
0,0.418,0.68
1,0.194,0.134
1,0.098,0.81
1,0.092,0.448
0,0.646,0.348
0,0.674,0.34
0,0.14,0.144
0,0.356,0.626
0,0.66,0.37
0,0.126,0.122
0,0.854,0.114
0,0.156,0.83
1,0.07,0.454
0,0.668,0.272
1,0.192,0.15
0,0.348,0.63
1,0.44,0.12
0,0.696,0.342
0,0.334,0.622
0,0.12,0.818
0,0.314,0.672
0,0.608,0.306
0,0.776,0.592
0,0.128,0.124
0,0.358,0.654
0,0.328,0.67
0,0.492,0.134
0,0.616,0.322
0,0.512,0.122
0,0.658,0.328
0,0.2,0.822
0,0.364,0.632
0,0.338,0.682
0,0.35,0.662
0,0.794,0.61
1,0.208,0.154
0,0.328,0.648
0,0.72,0.578
0,0.694,0.32
1,0.144,0.438
1,0.224,0.14
0,0.652,0.306
0,0.622,0.312
0,0.124,0.138
0,0.104,0.134
1,0.184,0.126
0,0.364,0.69
0,0.208,0.876
0,0.618,0.336
0,0.732,0.57
0,0.458,0.138
0,0.658,0.634
1,0.21,0.142
0,0.346,0.678
0,0.352,0.658
0,0.306,0.686
1,0.128,0.468
0,0.316,0.676
0,0.354,0.68
0,0.524,0.162
0,0.174,0.846
0,0.596,0.368
0,0.36,0.644
0,0.494,0.142
0,0.132,0.842
0,0.338,0.65
0,0.774,0.156
0,0.15,0.128
0,0.67,0.278
0,0.166,0.864
0,0.426,0.668
0,0.158,0.848
0,0.628,0.278
0,0.342,0.664
0,0.688,0.606
0,0.814,0.128
1,0.196,0.78
0,0.716,0.6
1,0.214,0.134
0,0.682,0.304
0,0.672,0.316
1,0.202,0.766
0,0.838,0.104
1,0.238,0.13
0,0.328,0.654
0,0.662,0.61
0,0.78,0.61
0,0.824,0.132
0,0.318,0.676
1,0.464,0.162
0,0.29,0.652
0,0.636,0.294
0,0.314,0.678
0,0.83,0.148
0,0.134,0.85
0,0.314,0.668
0,0.678,0.286
0,0.83,0.132
0,0.376,0.652
0,0.204,0.848
0,0.856,0.13
0,0.336,0.682
0,0.308,0.668
1,0.186,0.776
0,0.676,0.276
0,0.798,0.578
0,0.342,0.64
0,0.35,0.63
0,0.358,0.686
1,0.196,0.742
0,0.65,0.332
1,0.188,0.136
0,0.346,0.648
0,0.33,0.696
1,0.192,0.132
0,0.384,0.626
0,0.488,0.824
0,0.35,0.682
0,0.442,0.616
0,0.364,0.628
0,0.352,0.632
0,0.364,0.684
0,0.344,0.626
0,0.362,0.666
1,0.454,0.176
0,0.19,0.838
