label,alpha,beta
0,0.67,0.266
1,0.78,0.086
0,0.622,0.302
0,0.55,0.292
0,0.716,0.306
0,0.708,0.29
0,0.566,0.302
1,0.336,0.278
1,0.418,0.25
1,0.26,0.386
1,0.382,0.282
0,0.79,0.224
1,0.292,0.436
0,0.672,0.416
1,0.462,0.234
0,0.552,0.31
1,0.668,0.204
1,0.276,0.442
0,0.454,0.384
1,0.246,0.518
1,0.944,0.166
0,0.772,0.186
0,0.68,0.366
0,0.814,0.19
1,0.736,0.13
0,0.334,0.418
0,0.79,0.186
1,0.386,0.268
1,0.724,0.1
0,0.6,0.338
0,0.546,0.304
0,0.644,0.274
0,0.56,0.314
1,0.898,0.21
0,0.806,0.19
1,0.354,0.29
1,0.33,0.306
1,0.748,0.09
0,0.728,0.298
0,0.904,0.094
0,0.714,0.288
1,0.742,0.102
1,0.368,0.294
0,0.628,0.296
0,0.678,0.478
1,0.306,0.408
0,0.596,0.302
1,0.638,0.208
0,0.436,0.37
0,0.652,0.312
0,0.67,0.288
1,0.314,0.388
0,0.646,0.292
0,0.542,0.334
0,0.634,0.492
1,0.468,0.284
1,0.36,0.282
0,0.472,0.29
1,0.57,0.734
1,0.626,0.688
1,0.324,0.33
0,0.758,0.23
0,0.498,0.32
1,0.724,0.108
0,0.802,0.176
0,0.336,0.44
1,0.636,0.2
1,0.272,0.356
1,0.44,0.248
0,0.734,0.308
0,0.808,0.134
1,0.616,0.66
1,0.262,0.428
0,0.684,0.284
0,0.544,0.35
1,0.612,0.684
1,0.48,0.242
1,0.648,0.678
0,0.62,0.514
1,0.246,0.506
0,0.538,0.296
1,0.268,0.572
1,0.25,0.418
1,0.35,0.296
1,0.648,0.68
1,0.264,0.512
1,0.278,0.448
0,0.79,0.14
1,0.364,0.246
1,0.63,0.69
1,0.354,0.296
0,0.836,0.18
0,0.89,0.1
0,0.86,0.096
0,0.784,0.214
0,0.702,0.304
1,0.378,0.246
0,0.552,0.338
1,0.59,0.214
1,0.912,0.194
1,0.512,0.254
1,0.636,0.196
0,0.646,0.406
0,0.844,0.116
1,0.782,0.05
1,0.268,0.42
0,0.506,0.324
1,0.926,0.212
0,0.676,0.302
0,0.646,0.508
1,0.714,0.092
1,0.43,0.26
1,0.276,0.48
1,0.776,0.064
0,0.852,0.096
1,0.57,0.696
0,0.586,0.616
0,0.76,0.238
0,0.706,0.25
1,0.578,0.218
0,0.534,0.306
1,0.704,0.088
0,0.798,0.21
1,0.272,0.454
1,0.312,0.34
0,0.748,0.328
0,0.54,0.62
1,0.77,0.312
1,0.614,0.218
1,0.792,0.37
1,0.266,0.484
0,0.726,0.272
0,0.812,0.186
0,0.662,0.37
1,0.54,0.744
1,0.26,0.514
0,0.676,0.322
0,0.642,0.3
1,0.758,0.114
1,0.386,0.3
0,0.58,0.616
0,0.564,0.344
1,0.378,0.256
1,0.752,0.346
1,0.302,0.356
1,0.386,0.278
0,0.91,0.072
1,0.762,0.364
0,0.752,0.244
1,0.464,0.256
1,0.662,0.206
1,0.794,0.342
0,0.512,0.286
1,0.75,0.08
1,0.254,0.472
1,0.4,0.27
1,0.58,0.708
0,0.522,0.36
1,0.292,0.364
1,0.454,0.252
1,0.48,0.246
1,0.294,0.396
0,0.684,0.36
0,0.654,0.268
1,0.506,0.25
0,0.864,0.13
0,0.848,0.138
1,0.372,0.264
1,0.762,0.34
1,0.424,0.236
1,0.344,0.26
1,0.67,0.196
0,0.448,0.32
1,0.598,0.704
0,0.66,0.512
1,0.66,0.156
1,0.356,0.284
1,0.624,0.186
0,0.624,0.338
0,0.736,0.338
0,0.908,0.068
0,0.33,0.43
1,0.574,0.71
0,0.558,0.294
1,0.578,0.702
1,0.764,0.082
1,0.636,0.212
1,0.296,0.412
0,0.336,0.436
1,0.29,0.38
0,0.7,0.336
1,0.466,0.23
1,0.582,0.71
1,0.314,0.342
0,0.65,0.522
0,0.694,0.368
0,0.512,0.298
1,0.656,0.228
1,0.266,0.452
1,0.66,0.188
1,0.644,0.188
1,0.398,0.302
1,0.374,0.276
0,0.716,0.322
1,0.79,0.366
0,0.81,0.148
1,0.302,0.348
1,0.294,0.448
0,0.618,0.342
1,0.304,0.358
1,0.256,0.408
1,0.462,0.256
1,0.778,0.338
0,0.61,0.296
0,0.548,0.644
1,0.584,0.704
1,0.44,0.248
0,0.856,0.132
0,0.698,0.352
1,0.59,0.698
0,0.336,0.59
0,0.578,0.298
1,0.272,0.456
0,0.65,0.416
0,0.71,0.266
0,0.776,0.168
1,0.678,0.152
0,0.658,0.31
0,0.81,0.16
0,0.73,0.338
1,0.562,0.736
1,0.654,0.204
1,0.38,0.266
1,0.708,0.136
0,0.352,0.442
1,0.79,0.322
1,0.286,0.45
0,0.828,0.14
0,0.718,0.34
1,0.634,0.178
1,0.318,0.324
1,0.642,0.216
0,0.326,0.6
0,0.818,0.104
0,0.53,0.328
1,0.28,0.362
1,0.312,0.33
0,0.65,0.538
1,0.628,0.202
0,0.7,0.268
0,0.718,0.236
0,0.618,0.326
1,0.282,0.43
1,0.326,0.328
0,0.648,0.564
0,0.588,0.334
0,0.584,0.292
0,0.56,0.598
1,0.784,0.328
0,0.652,0.31
1,0.778,0.318
0,0.72,0.32
0,0.9,0.076
0,0.64,0.29
1,0.452,0.24
1,0.342,0.352
0,0.682,0.25
0,0.71,0.348
1,0.748,0.106
1,0.768,0.35
0,0.626,0.53
0,0.634,0.332
0,0.574,0.318
0,0.348,0.474
1,0.674,0.202
1,0.4,0.256
0,0.542,0.308
1,0.262,0.42
0,0.818,0.148
1,0.694,0.176
1,0.56,0.726
1,0.296,0.348
1,0.28,0.382
0,0.828,0.146
0,0.374,0.544
1,0.524,0.256
1,0.684,0.164
0,0.646,0.536
0,0.692,0.26
1,0.256,0.496
1,0.568,0.708
1,0.242,0.456
0,0.78,0.206
1,0.278,0.434
0,0.746,0.294
1,0.254,0.478
1,0.448,0.252
1,0.774,0.298
0,0.854,0.098
0,0.866,0.104
0,0.776,0.19
0,0.67,0.374
1,0.294,0.342
0,0.796,0.198
0,0.636,0.286
0,0.722,0.298
1,0.538,0.688
0,0.834,0.112
1,0.282,0.35
0,0.538,0.288
1,0.708,0.166
0,0.614,0.566
0,0.334,0.46
1,0.4,0.27
0,0.57,0.326
1,0.416,0.264
0,0.584,0.326
1,0.53,0.752
1,0.756,0.056
1,0.282,0.344
0,0.638,0.542
0,0.702,0.268
1,0.762,0.374
1,0.43,0.268
1,0.242,0.504
0,0.344,0.442
0,0.532,0.324
0,0.63,0.33
0,0.53,0.334
0,0.694,0.32
0,0.356,0.4
0,0.686,0.358
0,0.344,0.468
0,0.658,0.266
1,0.598,0.694
0,0.66,0.498
0,0.336,0.424
1,0.778,0.374
0,0.574,0.318
0,0.768,0.214
1,0.804,0.308
0,0.848,0.152
1,0.306,0.306
0,0.606,0.324
1,0.434,0.238
1,0.324,0.338
0,0.646,0.402
0,0.344,0.412
1,0.756,0.314
0,0.85,0.118
1,0.648,0.21
0,0.456,0.324
0,0.516,0.322
1,0.636,0.188
0,0.652,0.286
0,0.328,0.45
0,0.88,0.106
0,0.712,0.226
0,0.552,0.316
1,0.752,0.346
0,0.672,0.258
1,0.63,0.224
0,0.632,0.28
0,0.33,0.542
1,0.584,0.73
1,0.568,0.726
0,0.808,0.172
0,0.794,0.178
0,0.73,0.24
0,0.33,0.456
1,0.298,0.482
0,0.862,0.122
0,0.646,0.346
1,0.562,0.714
1,0.338,0.31
0,0.772,0.272
0,0.544,0.298
0,0.62,0.312
0,0.65,0.346
1,0.926,0.218
1,0.75,0.352
1,0.56,0.238
0,0.83,0.09
1,0.924,0.192
0,0.778,0.168
0,0.836,0.108
0,0.872,0.092
0,0.796,0.194
1,0.288,0.34
1,0.438,0.266
1,0.366,0.288
1,0.94,0.194
0,0.5,0.336
0,0.738,0.278
1,0.784,0.07
1,0.702,0.168
1,0.762,0.068
1,0.636,0.212
0,0.364,0.38
1,0.274,0.442
1,0.768,0.33
1,0.792,0.088
0,0.62,0.308
0,0.532,0.302
0,0.366,0.39
0,0.366,0.524
1,0.698,0.16
1,0.634,0.164
1,0.298,0.386
1,0.926,0.212
1,0.56,0.262
1,0.316,0.36
0,0.864,0.08
0,0.748,0.252
1,0.262,0.42
0,0.886,0.092
0,0.458,0.302
1,0.34,0.304
0,0.83,0.128
1,0.276,0.44
1,0.354,0.288
1,0.368,0.294
0,0.604,0.334
0,0.81,0.118
0,0.576,0.288
0,0.582,0.32
0,0.606,0.32
0,0.612,0.318
0,0.668,0.514
1,0.286,0.456
0,0.738,0.282
1,0.472,0.248
0,0.84,0.136
1,0.268,0.518
1,0.268,0.518
1,0.276,0.336
0,0.52,0.314
0,0.634,0.3
0,0.586,0.34
1,0.268,0.448
1,0.58,0.236
0,0.336,0.49
1,0.768,0.37
1,0.264,0.476
1,0.446,0.226
1,0.276,0.478
1,0.56,0.73
0,0.806,0.186
0,0.674,0.518
0,0.686,0.28
1,0.274,0.374
1,0.778,0.316
1,0.756,0.066
0,0.672,0.378
1,0.786,0.054
0,0.57,0.28
0,0.614,0.606
0,0.844,0.154
0,0.558,0.334
0,0.746,0.19
0,0.806,0.154
1,0.646,0.212
0,0.338,0.522
1,0.264,0.454
0,0.63,0.304
1,0.782,0.05
1,0.556,0.734
1,0.292,0.39
1,0.414,0.262
1,0.29,0.534
0,0.814,0.14
0,0.646,0.284
1,0.326,0.32
1,0.578,0.22
1,0.346,0.316
1,0.328,0.324
0,0.82,0.138
1,0.24,0.45
1,0.54,0.236
1,0.762,0.356
1,0.782,0.32
1,0.294,0.36
0,0.506,0.326
0,0.626,0.286
1,0.658,0.204
1,0.766,0.1
1,0.342,0.278
0,0.738,0.286
1,0.292,0.384
1,0.412,0.256
0,0.658,0.508
0,0.356,0.424
0,0.824,0.142
1,0.654,0.198
1,0.758,0.366
0,0.776,0.18
0,0.738,0.236
0,0.854,0.144
0,0.832,0.152
0,0.722,0.218
0,0.644,0.31
1,0.274,0.48
0,0.63,0.332
0,0.868,0.118
0,0.33,0.43
0,0.612,0.254
0,0.568,0.316
0,0.666,0.492
1,0.322,0.348
0,0.668,0.452
1,0.488,0.226
1,0.518,0.236
1,0.538,0.728
1,0.35,0.294
0,0.87,0.106
0,0.464,0.344
1,0.792,0.314
1,0.272,0.522
1,0.726,0.162
1,0.746,0.39
0,0.696,0.348
1,0.276,0.472
1,0.428,0.244
1,0.27,0.484
0,0.628,0.334
0,0.63,0.304
1,0.628,0.168
0,0.318,0.448
0,0.524,0.31
1,0.6,0.694
0,0.606,0.328
1,0.272,0.486
0,0.658,0.264
0,0.748,0.26
1,0.428,0.272
0,0.6,0.314
0,0.662,0.338
0,0.332,0.39
1,0.758,0.08
0,0.832,0.18
0,0.35,0.452
1,0.268,0.47
0,0.646,0.452
1,0.276,0.41
1,0.262,0.452
1,0.274,0.498
1,0.528,0.268
1,0.378,0.244
0,0.636,0.342
1,0.784,0.356
0,0.676,0.48
0,0.658,0.27
1,0.296,0.364
1,0.552,0.236
1,0.586,0.72
0,0.57,0.306
1,0.598,0.74
1,0.79,0.334
1,0.312,0.362
0,0.76,0.236
1,0.738,0.096
0,0.528,0.326
1,0.568,0.754
0,0.462,0.312
1,0.328,0.328
1,0.764,0.358
1,0.794,0.33
0,0.452,0.316
1,0.566,0.732
1,0.57,0.69
1,0.582,0.238
1,0.554,0.72
1,0.638,0.2
1,0.556,0.728
0,0.546,0.3
0,0.488,0.31
1,0.58,0.746
1,0.526,0.242
1,0.448,0.234
1,0.794,0.346
1,0.442,0.246
1,0.6,0.2
1,0.66,0.19
0,0.612,0.316
0,0.702,0.256
1,0.56,0.24
1,0.788,0.37
0,0.65,0.33
1,0.762,0.106
1,0.766,0.338
1,0.288,0.364
0,0.664,0.384
0,0.372,0.392
1,0.642,0.21
1,0.582,0.236
0,0.802,0.164
0,0.66,0.508
1,0.276,0.356
0,0.502,0.304
0,0.654,0.306
0,0.664,0.268
0,0.636,0.43
0,0.336,0.496
0,0.608,0.332
0,0.608,0.33
0,0.46,0.338
0,0.712,0.238
0,0.318,0.438
0,0.642,0.514
0,0.66,0.266
1,0.586,0.228
1,0.594,0.24
0,0.352,0.436
1,0.758,0.088
0,0.57,0.306
1,0.774,0.078
1,0.676,0.144
1,0.322,0.368
1,0.392,0.27
1,0.678,0.16
1,0.738,0.146
0,0.552,0.316
1,0.368,0.248
1,0.58,0.238
0,0.694,0.272
0,0.658,0.296
0,0.352,0.448
0,0.726,0.216
0,0.66,0.298
0,0.628,0.328
0,0.606,0.316
0,0.504,0.322
0,0.636,0.31
1,0.538,0.218
0,0.332,0.418
0,0.334,0.568
1,0.484,0.272
0,0.682,0.362
1,0.586,0.224
0,0.754,0.228
0,0.504,0.31
0,0.782,0.194
0,0.598,0.336
