target,alpha,beta
1,0.0,0.247095
0,3.190883,0.0
0,7.093333,0.0
0,0.763681,0.0
1,0.105105,1.051051
0,2.492582,0.0
0,1.863905,0.0
0,0.723307,0.0
0,0.536913,0.0
1,0.0,0.500745
0,3.797781,0.0
0,2.386487,0.0
0,0.991903,0.0
0,3.566879,0.0
1,0.0,3.300971
1,0.062195,0.68414
0,0.583171,0.0
1,0.0,18.188976
1,0.365315,0.309113
1,0.0,2.548028
0,2.084142,0.0
1,0.0,1.363636
0,5.730994,0.0
1,0.104536,0.705619
1,0.357143,1.071429
1,0.0,1.165644
1,0.0,3.255814
0,1.045947,0.0
1,0.122164,2.565445
1,0.012713,1.27134
0,0.39924,0.0
0,2.04878,0.0
1,0.102866,0.617193
1,0.025969,0.363569
1,0.0,1.141858
0,2.381609,0.0
1,0.0,10.3003
0,2.698795,0.337349
0,5.045045,0.0
1,0.0,2.178988
1,0.0,3.918575
0,2.344498,2.567783
0,3.130081,0.0
1,0.0,1.562064
0,0.640549,0.0
1,0.0,2.089552
0,3.186344,0.796586
1,0.0,0.25305
0,0.875966,0.0
1,0.0,2.176166
0,3.652174,0.0
0,1.483293,0.0
1,0.0,0.259941
1,0.0,1.623711
1,0.0,3.623978
1,0.0,1.681682
1,0.0,2.505593
0,1.050876,0.0
1,0.0,0.673077
1,0.0,1.605795
1,0.361174,2.708804
0,4.262295,0.0
0,0.462281,0.0
1,0.0,7.885057
1,0.0,1.501072
0,2.473498,0.0
1,0.0,1.507402
1,0.0,3.330501
1,0.0,0.20423
0,0.719424,0.0
1,0.168269,4.408654
0,0.357392,0.0
1,0.027877,0.223019
0,1.564246,0.0
0,0.762188,0.0
1,0.076796,0.383982
0,1.10037,0.948595
1,0.0,0.220588
1,0.0,2.420382
0,1.217391,0.0
1,0.0,7.526882
1,0.0,4.622642
0,1.356529,0.0
1,0.0,2.847966
0,1.455446,0.0
1,0.0,4.167794
1,0.049278,3.252376
1,0.0,2.952275
0,2.910332,0.0
1,0.0,2.685422
0,2.824207,0.0
0,1.950896,0.0
1,0.0,10.3003
0,5.121951,0.0
0,1.140065,0.0
1,0.0,4.135021
0,1.188329,0.0
0,2.636535,0.0
0,0.442379,0.0
1,0.0,3.79845
0,3.777403,0.0
0,1.214751,0.0
0,1.604585,0.0
1,0.0,2.5117
0,2.444444,0.0
1,0.692213,1.6267
0,2.419753,0.0
1,0.0,1.998097
1,0.0,9.64132
0,1.476015,0.0
0,0.944032,0.0
0,0.810871,0.015594
1,0.0,2.241195
1,0.0,5.167785
1,0.081728,0.899008
1,0.0,2.018018
1,0.0,3.752577
0,1.678657,0.0
1,0.0,2.752294
1,0.0,2.089552
0,4.06639,0.0
1,0.0,1.856764
1,0.0,2.73878
0,1.660079,0.0
1,0.0,3.5
0,1.264662,0.0
1,0.0,12.104167
0,0.691258,0.0
0,2.643885,0.0
0,3.958869,0.0
0,0.217476,0.0
0,0.380435,0.0
0,1.778235,0.0
0,0.698529,0.0
0,6.176471,0.0
0,4.291971,0.0
0,3.783784,0.0
1,0.0,2.551253
0,2.253521,0.0
1,0.0,1.691275
1,0.0,3.148426
1,0.0,10.103093
1,0.0,7.717949
1,0.0,2.592593
1,2.28972,1.962617
0,3.668122,0.0
0,2.385517,0.0
0,1.678082,0.0
1,0.0,0.304127
1,0.0,2.381379
1,0.0,4.166667
1,0.12945,0.711974
1,0.0,2.755228
1,0.0,2.703863
0,8.148607,0.520124
0,1.747815,0.0
0,4.071713,0.0
0,0.653096,0.0
1,0.0,3.565891
0,1.838649,0.0
0,2.01232,0.0
1,0.0,0.35548
0,0.388889,0.0
0,1.338112,0.0
0,2.857143,0.0
0,3.410014,0.0
0,0.749498,0.0
1,0.063091,2.018927
1,0.0,0.372264
1,0.0,2.082645
1,0.0,0.231852
1,0.0,1.212121
1,0.0,2.21219
1,0.0,9.481268
0,8.634361,0.0
0,1.960327,0.0
1,0.0,10.174419
0,2.350409,0.0
1,0.463065,4.01323
0,0.535885,0.0
1,0.035439,1.134034
1,0.0,2.290909
0,2.776204,0.0
0,3.730408,0.0
0,2.151088,0.0
1,0.0,5.753425
0,1.707317,0.0
1,0.0,2.196862
0,7.070707,0.0
1,0.0,4.366972
1,0.100539,0.854578
0,4.565217,0.0
0,2.480315,0.0
1,0.0,4.964539
1,0.0,3.792697
0,3.369803,0.0
1,0.064935,0.649351
1,0.0,5.039124
0,0.275335,0.0
0,0.608931,0.013532
0,0.897833,0.247678
0,1.018593,0.0
0,2.931369,0.0
1,0.0,2.105897
0,0.488221,0.103069
1,0.0,4.600939
0,4.856712,0.0
0,0.355588,0.0
0,0.761277,0.0
1,0.038493,1.058565
1,0.0,2.38565
1,0.0,0.29703
0,0.565138,0.0
1,0.0,10.35503
1,0.0,1.007194
0,2.174154,0.0
0,2.585411,0.0
1,0.0,2.339833
1,0.201875,1.514059
1,0.731707,0.97561
0,3.766816,0.0
0,2.843327,0.0
1,0.0,0.211241
1,0.0,2.807487
0,0.859286,0.0
0,2.793792,0.0
0,0.195687,0.0
1,0.0,0.249258
0,2.398287,0.0
0,2.437811,0.0
0,1.024525,0.0
1,0.0,12.222222
1,0.0,2.922559
1,0.0,0.278468
1,0.05456,2.564302
1,0.0,3.702479
1,0.0,0.243056
0,0.841287,0.0
0,4.719101,0.0
0,1.341853,0.0
0,1.037441,0.0
1,0.0,0.298571
0,0.351171,0.0
0,2.837838,0.0
0,2.860577,0.0
0,4.581152,0.0
1,0.0,3.644717
1,0.0,1.188218
1,0.0,1.920439
1,0.0,2.870929
1,0.0,2.78607
0,0.66838,0.0
0,2.05379,0.0
0,3.990499,0.0
1,0.0,2.780142
1,0.0,13.506494
0,3.266667,0.0
1,0.0,4.680851
1,0.0,1.514258
0,6.105919,0.0
1,0.0,0.30303
1,0.053374,6.885246
1,0.0,2.430087
0,0.838323,0.628743
0,3.111111,0.0
1,0.0,1.339713
0,1.032923,0.0
1,0.0,7.492958
0,4.294479,0.0
0,0.28592,0.0
0,2.794833,0.0
1,0.0,0.719398
1,0.0,0.853659
0,0.989819,0.0
1,0.0,2.027257
0,0.281407,0.0
1,0.0,3.684211
0,1.434426,0.0
1,0.0,0.29661
1,0.126855,1.395402
1,0.0,2.777778
1,0.0,2.592593
0,3.163842,0.0
1,0.0,2.550336
1,0.0,7.438017
1,0.0,4.816514
1,0.0,0.449198
1,0.0,0.259139
0,4.753086,0.0
0,0.512852,0.026077
1,0.0,3.684211
0,3.212237,0.0
1,0.115512,3.118812
1,0.0,4.36409
0,0.84159,0.015585
0,2.121212,0.0
1,0.0,6.13806
1,0.350877,2.807018
0,0.80492,0.018719
0,0.740741,0.0
1,0.0,10.652174
0,3.15197,0.0
1,0.0,18.206278
0,3.958869,0.0
0,0.803828,0.0
0,1.258023,0.0
0,3.381643,0.0
0,0.477927,0.0
0,0.582121,0.0
0,1.449452,0.042631
0,0.373387,0.0
0,2.411844,0.0
1,0.0,2.758621
0,4.745763,0.0
1,0.0,3.186541
0,0.962199,0.0
1,0.0,2.702703
0,1.016703,0.0
1,0.0,1.617778
1,0.127471,1.383975
0,6.523297,0.0
0,4.216867,0.0
0,4.970414,0.0
0,0.902439,0.0
0,3.550725,0.0
1,0.06381,0.765725
1,0.0,0.243372
1,0.0,10.3003
0,1.606,0.0
1,0.0,1.443299
0,0.259206,0.0
0,1.318267,0.0
0,0.834629,0.0
0,0.346706,0.0
0,1.647059,0.205882
0,4.37353,0.0
1,0.0,5.399188
1,0.719002,3.903155
0,0.650697,0.0
1,0.0,2.427746
0,2.27027,0.0
0,2.229992,0.0
1,0.0,4.228188
0,2.311502,0.0
0,0.402183,0.0
1,0.259794,1.443299
1,2.812983,1.081917
1,0.0,1.600398
0,0.944237,0.0
1,0.0,3.463918
0,2.616822,0.0
1,0.0,2.403433
1,0.0,2.38
1,0.0,2.589595
0,2.024859,0.0
0,8.428094,0.0
1,0.061162,2.446483
0,1.706865,0.074212
1,0.0,2.570621
1,0.0,2.204724
1,0.0,9.70405
1,0.075881,0.834688
1,0.34202,1.368078
0,4.932886,0.0
1,0.172626,1.89889
1,0.0,2.551253
0,6.432432,0.0
1,0.676692,1.052632
0,0.113914,0.0
1,0.0,5.572139
0,1.322835,0.0
0,1.65378,0.0
0,3.60515,0.0
1,0.327599,0.752593
0,0.993109,0.0
0,1.205338,0.060267
1,0.0,0.244151
0,1.189542,0.0
1,0.0,14.439968
1,0.0,2.44856
1,0.0,2.118294
1,0.0,1.272727
0,1.613523,0.107568
1,0.15891,2.224745
0,1.633888,0.0
1,0.0,3.032491
0,1.368078,0.0
0,1.292059,0.0
1,0.0,0.935412
0,2.71581,0.0
1,0.0,0.271449
0,1.937269,0.0
0,0.769157,0.0
1,0.0,1.979522
0,1.379619,0.0
0,2.4,0.0
1,0.0,0.708861
1,0.022876,1.189542
1,0.0,3.484163
0,2.060718,0.0
0,1.724846,0.0
1,0.0,0.725076
1,0.0,2.94365
0,2.928105,0.0
1,0.112239,0.860502
0,0.932182,0.0
0,1.509195,0.0
1,0.131394,1.313937
0,0.636915,0.0
1,0.0,0.560204
1,0.0,8.744892
0,6.536223,0.017337
1,0.0,0.645505
0,0.480237,0.0
1,0.0,3.80863
0,0.33692,0.049547
0,2.92233,0.0
1,0.0,0.280983
0,0.582121,0.0
1,0.0,1.313673
0,0.738786,0.0
0,2.077626,0.239726
0,0.960219,0.0
0,1.524664,0.0
0,1.994911,0.0
1,0.0,0.30303
1,0.0,0.638104
0,0.692805,0.0
0,1.331642,0.0
1,0.0,1.696035
0,2.978723,0.0
1,0.0,0.484908
1,0.0,4.468085
0,0.377849,0.0
0,1.647059,0.0
0,0.781032,0.0
0,1.306715,0.0
1,0.151106,10.501889
0,0.996441,0.0
1,0.0,2.607076
0,0.91653,0.0
0,0.382253,0.0
0,1.612284,0.0
0,2.857143,0.0
1,0.0,7.918171
0,0.974397,0.0
0,2.994652,0.0
1,0.0,3.990499
0,1.066823,0.0
1,0.0,0.190476
1,0.0,2.105263
0,1.4862,0.037155
1,0.104322,1.790859
1,1.359623,2.34844
0,2.432071,0.0
1,0.0,10.3003
0,6.546763,0.0
0,0.165765,0.0
1,0.0,1.352657
1,0.0,5.465645
1,0.085236,1.235921
0,0.325995,0.0
1,0.0,4.432718
0,2.219873,0.0
0,7.446809,0.0
0,5.989305,0.0
1,0.0,0.26205
0,1.013928,0.0
1,0.039593,1.069005
0,0.823309,0.018712
0,4.261796,0.0
1,0.0,0.264734
0,2.615193,0.0
0,2.210526,0.0
0,2.042305,0.0
1,0.0,5.97561
0,6.611111,0.0
1,0.0,2.23301
0,2.748948,0.0
0,0.506329,0.0
1,0.215054,0.860215
0,0.807382,0.0
0,1.05433,0.0
0,3.873518,0.0
1,0.0,1.424419
0,2.592593,0.0
0,0.510949,0.0
1,0.0,0.250784
1,0.0,3.421707
0,1.473684,0.0
1,0.0,3.050109
1,0.0,4.844291
0,0.680945,0.0
1,0.0,19.938744
0,1.168614,0.0
1,0.0893,0.8037
1,0.0,0.932445
0,0.807784,0.015839
0,2.487562,0.0
0,1.054945,0.0
1,0.0,3.181818
1,0.0,3.403566
0,0.363448,0.0
1,0.0,1.830863
0,0.357099,0.0
1,0.048359,1.426598
0,2.803433,0.0
1,0.038792,1.706844
0,1.557308,0.0
0,0.310467,0.0
0,2.392344,0.0
0,0.477189,0.0
0,2.596965,0.0
1,0.0,4.294479
1,0.0,6.618182
1,0.0,0.751743
1,0.0,3.45351
0,0.73192,0.081324
1,0.0,6.180698
0,0.595572,0.013536
0,2.0234,0.0
0,1.045694,0.0
0,3.264249,0.0
0,2.420949,0.0
1,0.0,4.093567
1,0.0,3.791103
0,1.403694,0.0
1,0.0,0.516224
1,0.0,1.976006
0,1.211824,0.0
0,6.222222,0.0
1,0.027435,1.975309
1,0.0,2.092391
1,0.0,1.744548
0,5.675676,0.0
0,3.654618,0.0
0,7.399757,0.0
0,5.069959,0.0
0,0.484776,0.0
1,1.227411,1.277509
0,1.281046,0.0
0,3.791667,0.0
1,0.0,3.362152
1,0.0,0.29386
1,0.0,3.30468
0,3.45679,0.0
1,0.0,2.358888
1,0.0,1.306049
1,0.0,2.434783
1,0.526976,0.878294
1,0.28,2.52
1,0.482759,3.37931
1,0.0,11.823617
1,0.0,3.555556
0,3.945885,0.0
1,0.029418,6.570008
1,0.155556,2.437037
1,0.251572,1.257862
0,4.7343,0.0
0,5.029774,0.0
1,0.044786,0.358285
0,1.758418,0.0
1,0.0,10.132939
1,0.0,0.172202
1,0.0,9.140893
0,1.493555,0.103719
1,0.0,1.230228
0,1.980857,0.0
1,0.0,2.825429
0,1.339336,0.0
0,0.288876,0.0
0,2.638191,0.0
0,5.583456,0.0
0,0.923815,0.0
1,0.093834,1.782842
1,0.056669,0.311678
0,3.153153,0.0
0,4.323446,0.0
0,1.595855,0.0
1,0.0,0.264026
0,0.276735,0.0
0,0.495366,0.0
1,0.0,1.375158
0,0.626027,0.0
0,0.201041,0.0
1,0.0,3.265941
1,0.0,0.241796
0,1.167532,0.0
0,2.600619,0.0
0,2.210992,0.0
1,0.0,2.609854
1,0.0,0.265949
0,1.129032,0.0
1,0.0,3.349282
0,1.087077,0.0
1,0.0,2.433538
0,1.488859,0.0
0,2.010582,0.0
1,0.0,2.835196
1,0.0,0.193906
1,0.0,1.508355
1,0.0,1.748786
0,4.194757,0.0
0,3.108108,0.0
1,0.0,0.284553
0,0.479061,0.0
1,0.0,3.454658
0,0.101863,0.0
0,2.832504,0.0
0,1.681682,0.0
1,0.0,3.910615
0,3.274045,0.092227
1,0.0,2.289452
1,0.0,0.623515
0,0.209895,0.0
0,2.566996,0.0
1,0.0,0.252708
0,6.666667,0.0
1,0.0,0.273705
0,0.822401,0.0
0,1.677986,0.0
1,0.0,2.056404
0,2.27027,0.0
0,6.640316,0.0
1,0.0,1.263889
0,2.8,0.0
1,0.536398,4.291188
0,4.307692,0.0
0,0.672489,0.0
0,1.027523,0.011169
1,0.0,3.322546
0,1.627907,0.0
1,0.0,6.83432
1,0.0,0.930514
0,1.329956,0.0
1,0.0,4.158416
1,0.0,1.099698
0,1.659259,0.0
0,0.765824,0.036468
1,0.0,2.303797
0,2.157165,0.0
0,0.960219,0.0
0,2.019978,0.0
1,0.0,6.5625
0,4.257908,0.0
0,0.954236,0.0
1,0.775623,2.32687
1,0.0,3.169811
1,0.0,3.36414
1,0.0,0.544041
1,0.528302,3.169811
0,1.552245,0.0
0,3.301088,0.0
1,0.777778,0.686275
1,0.0,0.955928
0,0.919037,0.0
0,1.954315,0.0
0,2.164948,0.0
0,0.798962,0.0
1,0.0,2.230392
0,3.222506,0.0
0,1.081081,0.0
0,2.822197,0.0
0,1.85904,0.0
1,0.0,1.355069
0,0.441408,0.0
0,3.168103,0.0
1,0.0,3.738872
1,0.439409,1.082447
1,0.0,2.147651
1,0.0,10.425532
1,0.0,3.133493
1,0.073879,1.62533
0,4.827586,0.0
1,0.0,0.27255
0,4.287081,0.0
0,0.473049,0.0
0,4.2723,0.0
1,0.0,0.996441
0,0.825472,0.0
0,3.927528,0.0
0,2.302158,0.0
0,1.371429,0.0
1,0.0,2.766798
0,2.011757,0.0
1,0.0,0.290005
1,0.0,2.284866
0,1.124168,0.0
0,2.619543,0.727651
0,1.812859,0.0
0,1.82708,0.0
0,2.576687,0.0
1,0.0,1.547912
0,0.79096,0.0
1,0.0,0.243584
0,3.056769,0.0
1,0.0,3.023758
0,2.369231,0.0
0,2.306202,0.406977
1,0.0,0.245614
1,0.0,2.916667
1,0.0,3.338301
0,0.341278,0.03792
1,0.0,2.664975
0,5.6,0.0
0,0.457041,0.0
1,0.0,0.300322
1,0.0,2.862797
1,0.0,2.985782
0,5.628141,0.0
1,0.0,10.425532
1,0.0,2.890855
1,0.16055,0.642202
1,0.0,8.964578
0,0.512117,0.064015
1,0.0,0.252898
1,0.0,2.256043
0,1.484624,0.0
1,0.0,0.247459
1,0.0,4.660194
0,1.929371,0.0
0,5.010526,0.0
1,0.0,3.043478
0,0.987179,0.0
0,2.921348,0.0
1,0.292072,1.995828
0,1.594937,0.0
0,0.290801,0.0
1,1.121631,1.325564
0,1.379177,0.0
1,0.065512,2.751521
0,2.563953,0.0
1,0.0,4.745763
0,1.907416,0.010838
0,2.244726,0.0
0,2.724551,0.03493
1,0.0,1.428571
1,0.0,2.005731
1,0.0,3.844394
1,0.0,2.994652
0,4.472843,0.0
0,2.946381,0.0
0,0.317821,0.0
1,0.0,1.632124
0,0.818713,0.0
1,0.0,2.638398
1,0.0,2.27027
0,1.545409,0.0
0,1.573034,0.0
1,0.0,4.401198
0,1.208633,0.0
0,1.401752,0.0
0,4.764398,0.0
1,0.0,0.819672
1,0.0,0.283784
1,0.0,2.739726
0,1.006711,0.0
1,0.0,4.964539
1,0.0,5.126761
0,0.61082,0.0
1,0.0,0.453809
1,0.0,2.745098
1,0.0,1.47714
0,2.642726,0.0
0,0.822562,0.0
0,0.892437,0.0
1,0.0,2.429501
1,0.0,15.412844
0,0.864198,0.0
1,0.0,1.184433
1,0.0,3.515982
0,5.03268,0.0
0,0.788732,0.0
0,0.327103,0.0
0,1.465969,0.0
0,3.480963,0.0
1,0.0,10.0
1,0.0,0.442478
0,0.183406,0.0
0,4.405594,0.0
1,0.0,0.301291
0,0.262443,0.0
0,3.569405,0.0
1,0.0,4.523425
1,0.0,2.267819
1,0.0,5.185185
0,0.976548,0.0
1,0.0,6.040663
1,0.580694,3.00905
0,2.580645,0.0
0,0.892351,0.0
1,0.0,0.219867
0,0.479452,0.0
1,0.0,0.359089
1,0.05281,0.422482
1,0.0,1.593407
0,1.948504,0.0
1,0.0,2.122674
0,1.30186,0.0
0,0.25463,0.0
1,0.0,3.24826
0,0.35443,0.0
1,0.041791,0.348259
0,2.323651,0.0
1,0.0,2.251462
1,0.0,7.230047
1,0.229508,2.52459
1,0.0,3.929825
1,0.0,3.339695
0,2.042802,0.0
1,0.0,3.196347
1,0.0,1.648271
1,0.0,2.324219
1,0.0,0.789288
1,0.0,0.824584
1,0.0,0.273438
1,0.0,0.245112
1,0.0,0.771654
0,2.163833,0.0
0,1.272337,0.007148
0,0.663507,0.0
0,4.875622,0.0
1,0.0,0.328009
0,6.402439,0.0
1,0.0,3.962264
1,0.0,3.783784
0,2.987805,0.0
0,3.154407,0.0
0,1.622248,0.0
0,1.40622,0.0
0,2.248175,0.0
0,2.674308,0.0
1,0.0,3.5
0,3.063457,0.0
0,1.873606,0.0
0,0.629416,0.0
1,0.0,0.261519
0,1.189802,0.0
1,0.0,8.235294
1,0.145228,1.161826
0,2.666667,0.0
0,5.144357,0.0
1,0.0,6.222222
1,0.0,2.589852
0,2.583026,0.0
0,3.384913,0.0
1,0.0,0.283544
1,0.039326,1.41573
0,2.147838,0.0
0,5.6,0.0
1,0.0,3.333333
1,0.0,3.626943
0,1.100393,0.0
1,0.0,6.49789
1,0.220126,3.466981
1,0.0,0.250298
1,0.0,2.589168
1,0.0,2.344498
0,0.512309,0.0
0,0.930233,0.0
0,1.273734,0.05538
0,5.967213,0.0
1,0.0,2.247403
0,2.116279,0.0
0,2.277847,0.0
0,10.600522,0.0
0,1.768953,0.0
1,0.0,3.15
1,0.0,4.850394
0,3.153153,0.0
0,4.334365,0.0
1,0.0,5.537313
1,0.0,3.201663
1,0.0,0.225715
1,0.0,5.162423
1,0.225443,1.127214
1,0.0,5.333333
0,0.497941,0.0
1,0.0,5.330661
1,0.0,7.792855
0,2.970822,0.0
1,0.0,0.288115
0,0.369811,0.0
0,4.970414,0.0
1,0.043465,1.217013
0,6.536965,0.0
0,2.793059,0.0
1,0.0,5.173913
1,0.0,4.61285
0,2.692308,0.0
1,0.0,3.156708
0,0.18617,0.0
1,0.0,3.684211
1,0.0,2.886598
0,0.164086,0.0
1,0.0,1.283422
1,0.0,0.264901
0,2.638398,0.0
0,2.007168,0.0
0,4.032922,0.0
0,2.017291,0.0
1,0.0,1.566222
1,0.0,3.373494
1,0.0,6.184211
0,2.528736,0.0
1,0.17199,8.255528
1,0.167866,2.35012
1,0.0,4.135021
0,5.094614,0.0
1,0.0,3.23303
1,0.434783,3.913043
0,1.15279,0.0
0,0.884758,0.052045
0,4.157667,0.0
1,0.013919,0.654206
1,0.0,2.415876
1,0.0,1.83908
0,7.44186,0.0
0,1.603298,0.0
0,3.265306,0.0
1,0.09085,4.269955
1,0.0,4.398564
0,3.414634,0.0
0,0.450886,0.0
0,2.024793,0.0
0,0.565428,0.0
1,0.0,2.864101
1,0.0,5.472313
0,1.820964,0.0
1,0.402299,1.206897
0,4.148148,0.0
0,0.59364,0.0
0,1.525886,0.0
0,1.007194,0.0
1,0.479124,1.054073
1,0.0,2.906574
0,1.141194,0.0
1,0.077778,0.933333
1,0.0,1.318977
1,0.0,6.225166
1,0.877193,2.596491
1,0.0,5.751174
1,0.0,2.24
1,0.0,3.36
0,1.76378,0.0
0,1.037736,0.09434
0,3.846154,0.0
1,0.0,1.678657
0,0.598756,0.0
1,0.0,0.295151
1,0.0,0.29682
1,0.190166,0.874762
1,0.0,1.278008
0,3.529412,0.0
0,5.808298,0.0
0,2.828283,0.0
0,0.912647,0.0
1,0.0,3.733333
0,4.540288,0.0
1,0.0,2.21808
0,2.324159,0.0
1,0.0,6.190476
1,0.0,4.825651
1,0.141844,6.808511
1,0.0,0.676329
1,0.0,6.740741
1,0.0,0.659859
1,0.0,0.29682
0,1.759704,0.0
0,2.512821,0.0
1,0.0199,1.651741
0,0.826162,0.0
1,0.0,0.66896
0,0.485813,0.0
1,0.0,0.270401
0,0.26616,0.0
1,0.0,1.876676
1,0.071174,1.708185
1,0.0,0.227027
1,0.0,1.369193
0,7.536012,0.212282
1,0.0,0.277732
0,0.340633,0.0
1,0.0,13.307985
0,5.886654,0.0
0,2.155689,0.0
0,2.191304,0.0
1,0.634921,1.587302
1,0.0,1.553986
0,1.015018,0.338339
1,0.0,0.46396
0,1.884253,0.0
1,0.0,6.511628
0,0.502392,1.038278
1,0.020305,1.035533
0,2.609854,0.0
1,0.0,5.219097
0,1.473684,0.0
1,0.0,1.512071
1,0.175439,8.070175
0,0.548542,0.0
1,0.0,3.622527
0,0.871795,0.0
0,0.22605,0.0
1,0.0,1.347449
0,2.235717,0.0
1,0.0,2.889577
1,0.0,2.372881
0,0.941682,0.0
1,0.0,5.248071
1,0.0,0.287524
1,0.0,2.551253
1,0.0,0.281879
1,0.0,6.019108
1,0.15625,4.375
0,0.931639,0.0
0,1.949222,0.100328
1,0.0,1.820809
1,0.0,0.277136
0,1.903898,0.0
0,2.293785,0.0
0,1.84514,0.0
0,5.104167,0.0
0,1.951975,0.0
1,0.0,0.901481
1,0.0,0.932712
0,0.61674,0.0
0,2.402367,0.0
1,0.0,0.27787
0,1.476274,0.0
0,1.966102,0.20339
0,1.657321,0.0
0,2.406001,0.0
0,1.007694,0.0
1,0.073117,0.987074
0,0.435053,0.0
1,0.0,3.783784
0,0.45335,0.0
1,0.0,2.35012
1,0.056135,2.133119
1,0.0,5.481928
0,2.10075,0.0
0,0.840336,0.0
1,0.0,2.244489
0,1.943024,0.0
0,1.28653,0.220217
0,2.987805,0.0
0,0.743889,0.0
1,0.836653,0.7251
0,0.818414,0.0
1,0.0,2.930757
1,0.0,10.0
1,0.0,5.806452
0,2.223903,0.0
0,1.876639,0.0
0,5.31222,0.0
0,2.047354,0.0
1,0.0,6.680203
1,0.543689,1.359223
0,3.053435,0.0
0,5.801802,0.0
1,0.0,4.714905
0,2.030534,0.0
1,0.131111,0.524443
1,0.0,1.932939
0,0.445576,0.0
0,1.566633,0.0
0,0.133486,0.0
1,0.0,1.903323
0,0.844009,0.0
1,0.0,1.624758
1,0.0,4.043035
0,1.368764,0.0
1,0.0,0.971098
1,0.0,2.656934
1,0.0,2.8
0,3.383686,0.0
0,1.369771,0.0
1,0.141414,1.979798
0,1.700405,0.0
1,0.0,0.163265
0,2.641509,0.0
0,4.355556,0.0
0,0.832493,0.0
0,1.386139,0.0
0,1.707317,0.0
1,0.145682,6.555671
1,0.0,2.258065
0,1.448276,0.0
1,0.0,13.141971
1,0.0,3.733333
1,0.0,5.882353
1,0.0,0.270968
0,1.207802,0.0
0,1.443871,0.027767
0,0.421324,0.0
1,0.0,0.260951
0,0.793576,0.0
1,0.0,1.777509
0,1.158777,0.0
1,0.0,0.610465
1,0.0,0.244506
1,0.0,2.196653
1,0.175935,2.023249
1,0.073452,0.954879
1,0.058848,2.559899
0,0.979201,0.0
0,2.920469,0.0
1,0.0,5.168539
0,0.888889,0.0
0,0.47508,0.0
0,2.103757,0.0
1,0.10574,3.700906
1,0.0,6.028708
1,0.0,5.185185
1,0.0,0.412007
1,0.0,1.564246
0,0.212363,0.0
1,0.0,2.35012
0,1.798365,0.0
1,0.0,9.306358
1,0.0,5.04918
0,5.101215,0.0
0,3.492723,0.0
0,1.538245,0.0
1,0.0,2.894737
0,1.567749,0.0
0,0.271423,0.0
1,0.0,3.970149
0,2.888165,0.0
1,0.211214,0.126729
0,1.112505,0.0
0,0.703039,0.0
1,0.328253,3.446659
1,0.0,7.395161
0,2.901554,0.0
1,0.0,10.602782
0,2.903226,0.0
0,0.561685,0.0
1,0.0,2.2187
0,2.192394,0.0
1,0.0,1.9869
1,0.0,0.707786
1,0.0,0.264068
1,0.0,2.533333
0,5.460993,0.0
0,0.569106,0.0
0,2.124138,0.0
1,0.0,0.298401
0,0.884915,0.0
1,0.011076,1.727848
0,2.718447,1.132686
1,0.0,9.057665
0,0.80362,0.0
1,0.0,0.728354
1,0.0,3.463918
0,0.97204,0.0
0,0.667823,0.0
1,0.0,9.502688
0,0.488637,0.0
1,0.0,3.993289
1,0.0,0.691258
0,5.902503,0.0
1,0.0,3.533981
0,0.397083,0.0
0,3.00794,0.0
0,1.971831,0.0
0,3.324538,0.0
0,0.699126,0.0
1,0.0,4.627119
0,2.331315,0.0
1,0.0,0.749426
0,0.443225,0.0
1,0.236176,2.650422
1,0.0,3.884198
0,0.10438,0.0
0,0.88909,0.0
1,0.010902,1.624358
0,0.376794,0.0
1,0.0,0.65666
1,0.0,1.051643
1,0.274532,3.786257
0,1.205412,0.0
0,1.505912,0.0
0,6.423889,0.0
0,2.827184,0.0
0,1.811125,0.0
1,0.0,0.586151
1,0.0,0.424028
0,4.242424,0.0
0,1.607963,0.214395
0,1.843542,0.0
1,0.0,0.782123
1,0.0,2.59887
0,3.283582,0.0
0,3.101975,0.074746
1,0.0,9.957326
0,0.618297,0.0
0,1.741294,0.0
1,0.0,19.94186
1,0.0,5.706346
1,0.0,2.511211
0,2.140375,0.0
0,6.156028,0.0
0,0.614691,0.0
1,0.0,2.273782
0,0.997862,0.0
1,0.0,3.45679
0,0.502242,0.0
1,1.074561,0.614035
1,0.0,0.247132
0,3.251936,0.29184
0,1.074856,0.0
1,0.0,8.669302
0,2.308668,0.0
1,0.0,6.542056
1,0.0,5.218182
1,0.0,0.263571
1,0.0,0.875912
1,0.196813,1.377694
0,2.850679,0.0
0,3.223284,0.0
1,0.69594,1.507871
0,3.195942,0.0
0,3.218391,0.0
0,0.672,0.0
1,0.0,3.515695
1,0.0,8.461538
0,0.520701,0.082216
0,3.351064,0.0
0,1.960503,0.0
1,0.0,3.001949
0,0.164319,0.0
1,0.0,2.848423
1,0.0,1.781818
0,1.97448,0.0
1,0.0,2.287048
1,0.0,8.245839
1,0.041494,2.095436
0,0.786896,0.0
1,0.0,0.252518
0,1.370629,0.0
1,0.0,5.080645
1,0.0,3.373494
1,0.0,6.754386
1,0.0,3.043478
0,2.711864,0.0
0,0.437842,0.0
0,1.547572,0.027635
1,0.0,0.843656
0,1.854305,0.0
1,0.0,0.260748
0,2.909091,0.0
1,0.0,5.773196
0,1.185436,0.0
0,0.670213,0.074468
0,0.812621,0.041673
